[1],"(ROOT (SINV (VP (VBP Are)) (NP (NP (PRP you)) (NP (DT a) (NNP T) (NNP I) (NNP -er) (, ,)))))"
[123],(ROOT (S (VP (VBP Do) (RB n't) (VP (NP (PRP they)) (S (VP (VB have) (NP (NP (NN city) (NN council) (NNS meetings)) (CC and) (ADVP (DT all)) (NP (DT that))))))) (. .)))
[124],"(ROOT (SQ (VBP Are) (NP (PRP you)) (VP (PP (IN into) (NP (NP (NP (DT any)) (PP (IN of) (NP (DT that))) (X (WP what))) (, ,) (X (WP what)) (BES 's))) (VBG going) (PRT (RP on)) (PP (IN in) (NP (NP (NP (DT the) (NN city)) (NP (NN council) (CC and) (DT the))) (, ,) (CC and) (NP (NP (DT the) (NN school) (NNS boards)) (CC and) (ADVP (DT all)) (NP (DT that)))))) (. ?)))"
[121],(ROOT (FRAG (ADVP (RB so)) (. .)))
[126],"(ROOT (INTJ (UH Yeah) (, ,)))"
[127],"(ROOT (PRN (S (NP (PRP we)) (, ,) (NP (PRP we)) (VP (VBP have))) (, ,)))"
[128],"(ROOT (S (NP (DT that)) (VP (VBZ is) (PRN (, ,) (INTJ (UH uh)) (, ,)))))"
[129],"(ROOT (S (PP (IN as) (NP (NP (DT a) (NN matter)) (PP (IN of) (NP (NN fact))))) (NP (PRP they)) (VP (VBP update) (NP (PRP it)) (NP (RB once) (DT a) (NN week)) (PP (IN with) (NP (DT a) (JJ special) (NN section)) (, ,)))))"
[130],"(ROOT (FRAG (NP (PRP we)) (, ,) (CC and) (S (NP (PRP we)) (VP (VBP pay) (S (NP (PRP it)) (ADVP (RB sort) (RB of)) (NP (JJ glancing) (NN nod))))) (. .)))"
[131],"(ROOT (SBAR (WHNP (NP (PRP We)) (PRN (, ,) (INTJ (UH uh)) (, ,))) (S (VP (VBP have) (NP (NP (DT a) (ADJP (RB very) (JJ good)) (NN friend)) (SBAR (WHNP (WP who)) (S (VP (VBZ is) (ADJP (PRN (, ,) (INTJ (UH uh)) (, ,)) (JJ tapped)) (PP (PP (IN into) (FRAG (NP (DT the) (NN city) (NN planning)) (NP (NN structure)) (. .))) (NP (UH Uh))) (, ,) (NP (PRP$ our) (NN developer) (NN architect) (NN friend))))))))))"
[125],(ROOT (S (NP (PRP We)) (VP (VBP have) (NP (NP (DT that) (NN addition)) (PP (IN to) (NP (PRP$ our) (NN paper))))) (. .)))
[133],(ROOT (INTJ (UH Okay)))
[132],"(ROOT (FRAG (CC and) (ADVP (, ,))))"
[135],(ROOT (INTJ (UH Right) (. .)))
[134],"(ROOT (PRN (, ,) (S (NP (PRP you)) (VP (VBP get) (NP (NP (PRP it)) (PP (IN from) (NP (NNS people)))) (FRAG (ADVP (RB then)) (. .))))))"
[137],(ROOT (INTJ (UH Yeah) (. .)))
[136],"(ROOT (S (ADVP (RB So)) (, ,) (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP we)) (VP (VBP find) (PRT (RP out)) (SBAR (WHNP (WP what)) (S (VP (BES 's) (VP (VBG happening) (PP (IN in) (NP (NP (NP (DT the) (NN city)) (PRN (, ,) (FRAG (INTJ (UH uh)) (, ,) (PP (IN on) (NP (NP (DT a) (ADJP (RB fairly) (JJ frequent)) (NN basis)) (, ,) (ADVP (IN over) (DT a))))) (, ,))) (PP (IN over) (NP (NAC (NP (DT a) (NN gin) (CC and) (NN tonic)) (ADVP (RB sort) (RB of))) (NN thing))))))))))))) (. .)))"
[138],(ROOT (INTJ (UH Right) (. .)))
[140],"(ROOT (S (NP (NP (PRP$ My) (NN wife)) (CC and) (NP (NP (PRP I)) (, ,) (NP (PRP you)))) (VP (VBP know) (PRN (, ,) (SBAR (IN as) (S (VP (VBN mentioned)))) (, ,)))))"
[141],"(ROOT (S (NP (DT the) (NN question)) (VP (VBD was) (, ,) (INTJ (UH uh)) (, ,) (S (VP (VBP do) (S (NP (PRP you)) (VP (VB get) (NP (PRP it)) (PP (IN from) (NP (NNS people) (RB too)))))))) (. .)))"
[142],"(ROOT (S (CC And) (, ,) (ADVP (CC and)) (, ,) (NP (PRP I)) (VP (MD can) (VP (VB say) (NP (NP (DT the) (JJ same) (NN thing)) (SBAR (S (NP (PRP you)) (VP (VBP do) (SBAR (WHNP (IN that)) (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (PRP$ my) (NN wife)) (VP (VBZ is) (, ,) (S (INTJ (UH uh)) (, ,) (NP (PRP she)) (VP (VBZ reads) (NP (DT the) (NN paper)) (PP (IN from) (ADVP (RB front) (PP (IN to) (ADVP (RB back))))))))))))))))))"
[143],(ROOT (PRN (CC and) (ADJP (RB so) (SBAR (S (NP (PRP she)) (VP (MD 'll) (VP (VB tell) (NP (PRP me)) (NP (DT some) (NN stuff)))))))))
[144],"(ROOT (PRN (CC and) (S (NP (PRP she)) (VP (MD 'll) (ADVP (RB always)) (VP (VP (VB get) (ADJP (JJ mad))) (CC and) (VP (VB say) (, ,) (SBAR (S (NP (PRP you)) (VP (VBD did) (RB n't) (VP (VB read) (NP (DT the)) (PRN (, ,) (INTJ (UH uh)) (, ,))))))))))))"
[145],"(ROOT (S (INTJ (UH well)) (, ,) (NP (PRP I)) (ADVP (RB always)) (VP (VBP read) (WHNP (WHNP (WHADVP (DT the)) (NNS sports)) (PRN (, ,) (INTJ (UH uh)) (, ,))))))"
[146],"(ROOT (SBARQ (WHNP (WP what)) (SQ (VBP am) (NP (PRP I)) (VP (VBG thinking) (NP (NP (IN of)) (PRN (, ,) (FRAG (INTJ (UH uh)) (, ,) (NP (DT the) (NNS commentaries))) (, ,)))))))"
[147],"(ROOT (S (NP (PRP I)) (VP (MD ca) (RB n't) (ADVP (RB even)) (VP (VB think) (PP (IN of) (SBAR (WHNP (WP what)) (S (NP (PRP it)) (VP (VBZ is) (ADVP (RB offhand)))))))) (, ,)))"
[148],"(ROOT (PRN (CC and) (S (NP (PRP she)) (VP (BES 's) (ADVP (RB always)) (VP (VBG reading) (NP (NN something)))) (, ,))))"
[149],"(ROOT (S (CC and) (NP (PRP she)) (VP (VBZ says) (, ,) (SBAR (WHADVP (WRB why)) (S (VP (VBP have) (RB n't) (NP (NP (PRP you)) (VP (VBN read) (NP (DT that)))))))) (. .)))"
[150],"(ROOT (S (CC And) (PRN (, ,) (S (NP (PRP I)) (VP (VBP say))) (, ,)) (NP (PRP I)) (ADVP (RB never)) (VP (VBP have) (NP (NN time) (S (VP (TO to) (VP (VB read) (NP (PRP it)) (SBAR (IN like) (S (NP (PRP you)) (VP (VBP do))))))))) (. .)))"
[139],"(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (CC and)) (NP (DT that)) (ADVP (RB probably)) (VP (VBZ gives) (NP (PRP us)) (NP (NP (DT a) (JJR better) (NN insight)) (ADJP (IN as) (PP (IN to) (NP (NP (DT the) (NN city)) (PP (IN of) (NP (NNP Raleigh))))) (PP (IN than)))) (, ,) (SBAR (IN than) (S (NP (DT the) (NN paper)) (VP (MD would) (VP (VB have) (S (ADVP (RB anyway)))))))) (. .)))"
[152],(ROOT (INTJ (UH Uh-huh) (. .)))
"[151, 153]","(ROOT (S (CC But) (, ,) (NP (PRP I)) (ADVP (RB always)) (VP (VBP get) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NP (PRP$ my) (NN information)) (PP (IN from) (NP (NP (DT the)) (, ,) (NP (NN newspaper))))))) (PP (IN through) (NP (PRP$ her)))) (. .)))"
[155],"(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (RB so)) (, ,) (NP (PRP I)) (VP (VBP guess) (SBAR (S (NP (PRP we)) (VP (VBP do) (VP (VB get) (NP (PRP it)) (PP (IN from) (NP (NNS people))) (ADVP (RB too))))))) (. .)))"
[154],(ROOT (INTJ (UH Uh-huh) (. .)))
[156],"(ROOT (S (S (INTJ (UH Oh)) (, ,) (NP (PRP you)) (VP (VBD mentioned) (NP (NP (NNP C) (NNP N) (NNP N)) (, ,) (PP (IN of) (NP (NP (NN course)) (SBAR (S (NP (PRP I)) (VP (VBD mentioned) (NP (NP (NN radio)) (CC and) (NP (DT the) (NNP C) (NNP N) (NNP N) (NN T) (NN V) (NN news))))))))))) (, ,) (NP (PRP you)) (VP (VBP know)) (. ?)))"
[157],(ROOT (INTJ (UH Uh-huh) (. .)))
[158],"(ROOT (S (NP (PRP It)) (VP (BES 's) (NP (NP (DT the) (JJ same) (NN thing)) (SBAR (WHNP (WDT that)) (S (VP (BES 's) (PP (IN on) (NP (NP (DT the) (NN radio)) (, ,) (NP (NN word)))) (PP (IN for) (NP (NN word)))))))) (. .)))"
"[159, 163]","(ROOT (S (SQ (VBZ Is) (NP (DT that)) (ADJP (JJ right))) (. ?) (NP (PRP I)) (VP (MD 'll) (VP (VBN heard) (SBAR (S (NP (EX there)) (VP (VBD was) (NP (NP (DT some) (NN stuff)) (PP (IN on) (NP (DT the)))) (, ,) (PP (IN on) (NP (NP (DT the) (NN radio)) (SBAR (WHNP (WDT that)) (S (VP (VBD was) (ADJP (JJ equivalent) (PP (IN to) (NP (NNP C) (NNP N) (NNP N)))))))))))))) (. .)))"
[161],(ROOT (INTJ (UH Yeah)))
[167],"(ROOT (FRAG (PP (CC and) (NP (PRP it))) (, ,)))"
[168],"(ROOT (FRAG (PP (IN because)) (, ,) (INTJ (UH uh)) (, ,)))"
[165],(ROOT (INTJ (UH Okay) (. .)))
[169],"(ROOT (S (NP (PRP we)) (VP (VBP have) (NP (PRP it)) (PP (ADVP (RB here)) (IN at) (NP (NP (NN work)) (PP (IN as) (NP (NP (DT a) (NN matter)) (PP (IN if) (NP (NN fact))))))) (, ,) (PP (IN at) (NP (NNP T) (NNP I)))) (. .)))"
[171],"(ROOT (S (NP (PRP We)) (VP (VBP have) (NP (PRP it)) (PP (IN in) (NP (NP (DT the) (NN break) (NN area)) (, ,) (NP (NNP C) (NNP N) (NNP N))))) (. .)))"
[172],"(ROOT (S (CC And) (, ,) (SBAR (PP (CC but) (NP (DT the) (NN reason))) (S (NP (PRP I)) (VP (VBP say) (SBAR (S (NP (DT that)) (VP (VBZ is) (PP (IN on) (NP (NP (DT the) (NN radio)) (SBAR (S (NP (PRP they)) (VP (MD 'll) (VP (VB say) (CC and) (VB look) (PP (IN at) (NP (DT this))))))))))))))) (, ,) (NP (PRP you)) (VP (VBP know)) (. .)))"
[173],"(ROOT (S (S (CC And) (SBAR (WHADVP (WRB when)) (S (NP (PRP I)) (ADVP (RB first)) (VP (VBD heard) (NP (NNP C) (NNP N) (NNP N))))) (, ,) (NP (PRP it)) (ADVP (RB only)) (VP (VBD started) (RB about) (PRN (, ,) (INTJ (UH uh)) (, ,)) (PP (IN since) (NP (DT the) (NN war))))) (, ,) (NP (PRP you)) (VP (VP (VBP know)) (, ,) (CC or) (VP (ADJP (RB right)) (PP (IN before) (NP (DT that))))) (. .)))"
[174],"(ROOT (S (CC And) (, ,) (ADVP (PRP they)) (VP (MD would) (ADVP (RB always)) (VP (VB say) (CC and) (VB look) (PP (IN at) (NP (DT this))))) (, ,)))"
[170],(ROOT (INTJ (UH Okay) (. .)))
"[175, 177]","(ROOT (PRN (CC and) (S (NP (EX there)) (VP (MD would) (VP (VB be) (NP (NP (DT a) (NN pause)) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (SBAR (S (VP (MD would) (VP (VB be) (NP (NN music) (CC and) (NN stuff))))))))))))"
[176],X
[179],"(ROOT (INTJ (UH Oh) (, ,)))"
"[178, 180]","(ROOT (S (CC and) (NP (PRP I)) (VP (VBD realized) (SBAR (IN that) (S (NP (PRP it)) (VP (BES 's) (NP (NP (DT the) (JJ exact) (NN commentary)) (SBAR (WHNP (WDT that)) (S (NP (PRP you)) (VP (VBP have) (VP (PP (IN on) (NP (ADJP (DT the) (PRN (, ,) (INTJ (UH uh)) (, ,))) (DT the) (NN news)))))))))))) (. .)))"
[182],"(ROOT (INTJ (UH Yeah) (, ,)))"
[183],(ROOT (INTJ (UH yeah) (. .)))
[184],"(ROOT (S (CC But) (, ,) (NP (PRP it)) (VP (BES 's) (ADVP (RB still)) (ADJP (JJ good))) (. .)))"
[185],"(ROOT (S (NP (PRP It)) (VP (BES 's) (S (ADVP (RB still)) (, ,) (INTJ (UH uh)) (, ,) (INTJ (UH uh)) (, ,) (NP (PRP you)) (VP (VBP know)))) (, ,)))"
[181],"(ROOT (S (NP (DT That)) (VP (VBD did) (ADVP (ADVP (RB n't)) (PRN (, ,) (INTJ (UH uh)) (, ,))))))"
[186],(ROOT (S (NP (PRP you)) (VP (VBP do) (RB n't) (ADVP (RB really)) (VP (VB miss) (NP (NN anything)))) (. .)))
[188],"(ROOT (S (CC But) (, ,) (PRN (S (NP (PRP I)) (VP (VBP do)))) (, ,) (VP (VBP do) (VP (VB enjoy) (PP (IN since) (NP (DT the) (NNP Gulf) (NNP War))) (S (VP (VP (VBG listening) (PP (IN to) (NP (NNP C) (NNP N) (NNP N) (NN radio) (RB too)))) (, ,) (CONJP (RB as) (RB well) (IN as)) (VP (VBG watching) (NP (NP (NNP C) (NNP N) (NNP N)) (PP (IN on) (NP (NN T) (NN V)))) (ADVP (RB here)) (PP (IN at) (NP (NN work)))))))) (. .)))"
[189],(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB have) (NP (NP (NNP C) (NNP N) (NNP N)) (PP (IN at) (NP (NN home)))))) (. .)))
[190],"(ROOT (PRN (. .) (S (VP (VB Let) (S (NP (PRP me)) (VP (VB turn) (NP (NP (DT this) (XX mic-)) (, ,) (NP (NN radio))) (PRT (RP off)))))) (, ,)))"
[191],(ROOT (S (NP (PRP I)) (VP (VBP 'm) (NP (UH actually)) (SBAR (IN at) (S (NP (NN work)) (VP (ADVP (RB right) (RB now)) (VBP believe) (NP (PRP it)))) (CC or) (RB not))) (. .)))
[192],"(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (WRB where)) (VP (VBD was) (NP (PRP I))) (, ,)))"
[193],"(ROOT (S (NP (PRP I)) (VP (VBP 'm)) (, ,)))"
[194],"(ROOT (PRN (VB go) (ADVP (RB ahead)) (, ,)))"
[187],(ROOT (INTJ (UH Uh-huh) (. .)))
[196],"(ROOT (S (INTJ (UH Uh)) (, ,) (NP (PRP we)) (ADVP (RB probably)) (VP (VBD were) (VP (VBG listening) (PP (IN to) (NP (NNP C) (NNP N) (NNP N))) (ADVP (ADVP (RB fairly) (RB heavily)) (SBAR (IN before) (S (NP (DT the) (NN war) (NNS broadcasts)) (VP (VBD began))))))) (. .)))"
[195],"(ROOT (NP (NP (PRP$ your)) (, ,) (NP (PRP$ your) (NN turn)) (. .)))"
[198],"(ROOT (INTJ (UH Yeah) (, ,)))"
[199],"(ROOT (S (NP (PRP I)) (VP (VP (VBP 've)) (PRN (, ,) (S (NP (PRP I)) (VP (VBP 've) (VP (VBN heard) (NP (DT that))))) (, ,)))))"
[197],"(ROOT (S (INTJ (UH Uh)) (, ,) (NP (PRP we)) (ADVP (RB almost)) (VP (VP (VBP live)) (CC and) (, ,) (CC and) (VP (VBD breathed) (NP (PRP it)) (PP (IN for))) (, ,) (SBAR (IN because) (S (PP (IN during) (NP (DT the) (NN war))) (NP (NP (PRP itself)) (PP (IN to) (NP (NP (DT the) (NN point)) (SBAR (WHADVP (WRB where)) (S (NP (PRP we)) (VP (VBD began) (S (VP (TO to) (ADVP (RB sort) (RB of)) (VP (VB have) (NP (NP (NN household) (NN pact)) (PP (IN of)))))))))))) (VP (VBZ lets) (VP (VP (VB turn) (NP (DT the) (NN war)) (PRT (RP off))) (CC and) (VP (VB get) (NP (NP (NN something)) (VP (VBN done))))))))) (. .)))"
[201],"(ROOT (S (VP (VP (UH Uh) (, ,) (ADVP (RB almost) (NP (DT an) (NN addition)))) (PRN (, ,) (INTJ (UH uh)) (, ,)))))"
[202],"(ROOT (S (CC and) (, ,) (S (CC and) (, ,) (CC and) (NP (PRP we)) (VP (MD could) (VP (VP (VB equate)) (CC or) (VP (VB relate) (VP (VB relay) (INTJ (UH well)) (PP (IN to) (NP (NP (DT some)) (PP (IN of) (NP (NP (DT the) (NN newspaper) (CC and) (NN television) (NNS articles)) (PP (IN about) (NP (NP (DT the) (NN fact)) (SBAR (IN that) (NP (NP (NNS people)) (SBAR (WHADVP (WRB where)) (S (VP (VBG having) (NP (DT this) (NN problem)) (PP (IN in))))))) (, ,) (PP (IN in) (S (VP (VP (VBG unhooking)) (, ,) (VP (VBG uncoupling) (PP (IN from) (NP (DT the) (NNS events)))) (, ,) (CC and) (VP (VBG going) (PRT (RP on)) (PP (IN with) (NP (PRP$ their)))))))))))))))))) (. .)))"
[200],(ROOT (INTJ (UH yeah) (. .)))
[203],"(ROOT (INTJ (RB So) (, ,)))"
[205],"(ROOT (PP (IN instead) (PP (IN of) (S (VP (VP (VBG being)) (PRN (, ,) (S (VP (VP (VBG watching) (NP (DT the) (NNS missiles))) (CC and) (VP (VBG being) (VP (VBN glued) (PP (IN to) (NP (NP (DT the) (NN tube)) (PP (CC or) (NP (WDT whatever))))) (. .))) (NP (UH Uh)))) (, ,)))))))"
[206],"(ROOT (S (CC and) (SBAR (IN because) (S (S (PP (IN of) (NP (DT that))) (NP (PRP we)) (VP (VBD began) (PP (IN towards) (NP (DT the) (NN middle))))) (CC and) (S (PP (IN of) (NP (DT the) (NN war))) (, ,) (NP (PRP I)) (VP (VBP guess) (NP (NP (QP (RB about) (CD two))) (CC and) (NP (QP (DT a) (NN half) (CC or) (CD three)) (NNS weeks))) (PP (IN in)))))) (, ,) (NP (PRP we)) (VP (VBD began) (S (VP (TO to) (VP (VB restrict) (NP (PRP$ our) (NN news)) (ADVP (RB almost)) (ADVP (RB deliberately)) (SBAR (WHADVP (WRB where)) (S (NP (PRP we)) (VP (MD would) (PRN (, ,) (INTJ (UH uh)) (, ,)) (VP (VB watch) (, ,) (INTJ (UH uh)) (, ,) (ADVP (NP (CD fifteen) (NNS minutes)) (RB before)) (, ,) (NP (NP (CD fifteen) (NNS minutes)) (PP (RB after) (NP (CD six))))))))))) (NP (NP (PRP$ our) (NN time)) (SBAR (WHNP (WDT which)) (S (VP (MD would) (VP (VB be) (NP (NP (JJ national) (NN news)) (, ,) (CC or) (NP (PRP$ our) (JJ local) (NN news))))))))) (. .)))"
[207],"(ROOT (S (NP (PRP We)) (VP (MD would) (VP (VB watch) (NP (NNP C) (NNP N) (NNP N)) (PP (IN until) (NP (CD six) (CD thirty))) (, ,) (ADVP (ADVP (RB then)) (SBAR (S (NP (PRP we)) (VP (MD would) (VP (VB watch) (, ,) (INTJ (UH uh)) (, ,) (S (NP (NP (NP (DT a) (VBG rotating) (NN network) (NN news)) (PP (IN of) (NP (ADJP (DT either) (PRN (, ,) (INTJ (UH uh)) (, ,))) (NNP A) (NNP B) (NNP C)))) (, ,) (NP (NNP C) (NNP B) (NNP S)) (, ,) (CC or) (NP (NNP N) (NNP B) (NNP C)))))))))))))"
[204],(ROOT (INTJ (UH Right) (. .)))
[208],"(ROOT (S (CC and) (NP (PRP we)) (, ,) (NP (PRP we)) (ADVP (RB sort) (RB of) (RB just)) (VP (VBD rotated) (PP (IN around) (NP (NP (DT the) (NN dial)) (NP (DT each) (NN night)))) (NP (DT a) (JJ different) (CD one))) (. .)))"
[212],(ROOT (FRAG (CC and) (NP (NP (RB then)) (SBAR (S (NP (PRP we)) (VP (MD would) (VP (VB turn) (NP (DT the) (NN television)) (PRT (RP off)))))))))
[213],"(ROOT (S (CC and) (NP (PRP we)) (VP (VBD were) (ADVP (RB sort) (RB of)) (VP (VP (VBG limiting)) (CC or) (VP (VBG dieting) (NP (PRP ourselves)) (PP (IN on)) (, ,) (PP (IN on) (NP (NP (NN news)) (NP (DT that) (NN way))))))) (. .)))"
[214],"(ROOT (S (CC And) (, ,) (NP (NP (RB then)) (SBAR (S (NP (PRP we)) (VP (MD would) (VP (VB do) (NP (DT a) (JJ similar) (NN thing)) (PRN (, ,) (INTJ (UH uh)) (, ,)) (PP (IN at) (FRAG (INTJ (UH uh)) (, ,) (NP (CD ten) (CD forty-five)))))))) (PP (IN because) (PRN (, ,) (INTJ (UH uh)) (, ,)) (NP (NNP C) (NNP N) (NNP N)))) (VP (MD would) (VP (VB be) (VP (VBG wrapping) (NP (PRP$ their) (JJ hourly) (NN coverage)) (PRT (RP up)))))))"
[215],"(ROOT (FRAG (CC and) (NP (NP (RB then)) (SBAR (S (NP (PRP we)) (VP (MD would) (VP (VB get) (NP (DT the) (JJ local) (NN coverage)) (PRN (, ,) (INTJ (UH uh)) (, ,)))))))))"
[216],"(ROOT (SINV (S (CC and) (RB then) (NP (PRP I)) (VP (VBP think) (NP (NP (DT the) (JJ local) (NN coverage)) (SBAR (S (NP (PRP we)) (VP (MD would) (VP (VB tend) (S (VP (TO to) (VP (VB watch) (NP (NP (DT the) (JJ same) (NN station)) (SBAR (WHNP (WDT that)) (S (VP (MD would))))))))))))))) (, ,) (VP (MD would) (VP (VB have) (NP (JJR better) (NN state)))) (NP (NP (NN coverage)) (ADJP (IN rather) (PP (IN than) (NP (JJ local) (NN coverage))))) (. .)))"
[217],"(ROOT (FRAG (INTJ (UH Uh)) (, ,) (PP (NP (CD three)) (PP (IN of) (NP (NP (NP (DT the) (NNS networks)) (ADVP (RB here))) (, ,) (PP (PP (IN on) (NP (PRP$ their) (JJ local) (NN news))) (PRN (, ,) (INTJ (UH uh)) (, ,))))))))"
[218],(ROOT (FRAG (NP (DT that))))
[210],(ROOT (INTJ (UH Right) (. .)))
"[219, 221]","(ROOT (FRAG (ADJP (IN if)) (, ,) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP wish) (S (VP (TO to) (VP (VB listen) (PP (IN at) (NP (NP (CD eleven) (RB o'clock)) (SBAR (SBAR (S (NP (PRP you)) (VP (MD can) (VP (VB find) (PRT (RP out)))))) (SBAR (WHNP (WP who)) (S (VP (VP (VBD raped) (WHNP (WP who))) (, ,) (VP (VBD murdered) (WHNP (WP who))) (, ,) (CC or) (VP (VBD stole) (WHNP (WP what))))) (. .))))) (PP (IN from) (NP (WP whom))))))))) (. .)))"
[222],"(ROOT (S (CC And) (, ,) (PRN (S (NP (DT that)) (VP (VBD was) (NP (NP (DT the) (ADVP (RB sort) (RB of)) (NN thing)) (SBAR (WHNP (WDT that)) (S (NP (PRP I)) (VP (MD would) (VP (VB say))))))))) (VP (VBZ is) (NP (DT the) (JJS best))) (XX MUMBLEx)))"
[220],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH yeah) (. .))))"
[223],(ROOT (FRAG (CC and) (RB not) (NP (NN news))))
[224],(ROOT (INTJ (UH Yeah) (. .)))
