[0],"(ROOT (FRAG (INTJ (UH Hi)) (, ,) (NP (NNP Maureen)) (. .)))"
"[120, 122, 124]","(ROOT (FRAG (CC and) (NP (NP (RB then)) (SBAR (S (NP (PRP we)) (VP (VBD kept) (NP (NP (NN track)) (PP (IN of) (NP (NN everything)))) (PP (IN for) (NP (DT a) (NN month)))))) (. .)) (SBAR (S (NP (PRP You)) (VP (VBP know) (PRN (, ,) (SBAR (WHADJP (WRB how) (JJ much)) (S (NP (PRP we)) (VP (VBD spent) (SBAR (S (PP (PP (IN on) (NP (NP (NN food)) (, ,) (SBAR (WHNP (WRB how) (JJ much)) (S (NP (PRP we)) (VP (VBD spent) (PP (IN on) (NP (NN gasoline))) (, ,) (SBAR (WHADJP (WRB how) (JJ much)) (S (NP (PRP we)) (VP (VBD spent) (PP (IN on) (NP (NN everything))))))))))) (, ,) (CC and) (PP (IN from) (SBAR (WHNP (DT that)) (S (VP (VBD built)))))) (, ,) (NP (PRP you)) (VP (VBP know))))))) (, ,)) (NP (DT a) (NN cash) (NN budget))))) (. .)))"
[125],"(ROOT (S (RB So) (ADVP (RB now)) (, ,) (NP (PRP I)) (VP (VBP mean) (PRN (, ,) (S (NP (PRP I)) (VP (VBP have))) (, ,)))))"
[123],(ROOT (INTJ (UH Uh-huh) (. .)))
[126],"(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VP (VB remember) (SBAR (WHNP (WP what)) (S (NP (PRP it)) (VP (VBZ is) (ADVP (RB now)))))) (, ,) (VP (NP (QP (CD four) (CD hundred)) (NNS dollars)) (PP (IN for) (NP (DT the) (NN month)))) (, ,) (VP (VB let) (S (NP (PRP 's)) (VP (VB say)))))) (. .)))"
[128],"(ROOT (S (CC And) (SBAR (PRN (, ,) (INTJ (UH uh)) (, ,)) (S (NP (PRP I)) (VP (VBP mean)))) (NP (DT some) (NNS months)) (ADVP (PRP I)) (VP (MD may) (VP (VB spend) (NP (QP (CD three) (CD hundred))) (PP (IN on) (NP (NP (NNS groceries)) (CC and) (NP (DT a) (CD hundred)))) (PP (IN on) (NP (NN everything) (RB else))))) (, ,)))"
[127],(ROOT (INTJ (UH Uh-huh) (. .)))
[129],(ROOT (S (CC and) (NP (DT some) (NNS months)) (NP (PRP it)) (VP (MD may) (VP (VB be) (ADJP (JJ different)))) (. .)))
[131],"(ROOT (S (NP (PRP It)) (VP (BES 's) (RB not) (SBAR (RB as) (RB though) (S (NP (PRP we)) (VP (VBP feel) (SBAR (IN like) (S (NP (PRP we)) (VP (VBP have) (S (VP (TO to) (VP (VB keep) (NP (PRP ourselves))))))))))) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know) (, ,) (ADVP (RB down) (PP (IN to) (NP (NP (DT the) (NN dollar)) (CC or) (NP (DT the) (NN penny))))) (PP (IN in) (NP (NP (JJ certain) (NNS categories) (NN kind)) (PP (IN of) (NP (NN thing))))))) (, ,)))))"
[130],(ROOT (INTJ (UH Uh-huh) (. .)))
[132],"(ROOT (S (CC but) (NP (NP (DT the) (NN way)) (SBAR (S (NP (PRP we)) (VP (VBD set) (PRT (RP up)))))) (, ,) (NP (PRP you)) (VP (VBP know) (NP (NP (NP (DT the) (NN amount)) (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (VP (VBP want) (S (VP (TO to) (VP (VB save)))))))) (CC and) (NP (NP (NP (DT the) (NNS amounts)) (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (VP (VBP have) (S (VP (TO to) (VP (VB spend) (PP (IN for) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (NP (INTJ (UH uh))))))))))) (, ,) (NP (NP (NP (NNS utilities)) (ADVP (CC and))) (, ,) (INTJ (UH uh)) (, ,) (NP (DT the) (NN house) (NN payment)) (CC and) (NP (PDT all) (DT that)))))) (. .)))"
[133],(ROOT (INTJ (UH Yeah) (. .)))
[134],(ROOT (S (NP (DT those)) (VP (VBP are) (NP (NP (NNS things)) (SBAR (S (NP (PRP you)) (VP (VBP do) (RB n't) (ADVP (RB really)) (VP (VB have) (NP (JJ much) (NN control)) (PP (IN over)))))))) (. .)))
[136],"(ROOT (S (INTJ (UH Uh)) (, ,) (NP (DT the) (NN cash) (NN budget)) (ADVP (RB just)) (VP (VBZ fits) (ADVP (RB right)) (PP (IN in) (NP (RB there)))) (, ,)))"
[137],"(ROOT (S (PP (IN like) (S (NP (PRP I)) (VP (VBD said) (SBAR (IN if) (S (NP (PRP we)) (VP (VBP do) (RB n't) (VP (VB have)))))))) (, ,) (NP (PRP we)) (ADVP (RB also)) (VP (VBD set) (PRT (RP aside)) (NP (NP (NN money)) (PP (IN for) (NP (NN entertainment))))) (. .)))"
[135],(ROOT (INTJ (UH Uh-huh) (. .)))
"[138, 140]","(ROOT (S (NP (PRP I)) (VP (VBP mean)) (, ,) (CC but) (ADVP (RB again)) (S (S (NP (PRP it)) (VP (BES 's) (NP (DT a) (VBN set) (NN amount)) (NP (DT every) (NN month))) (. .)) (CC And) (S (S (VP (PRN (, ,) (INTJ (UH uh)) (, ,)) (PP (IN on) (NP (JJ special) (NNS occasions))))) (, ,) (NP (PRP I)) (VP (VBP mean) (NP (NNS birthdays) (CC and) (NNS things)) (PP (IN like) (NP (DT that)))))) (. .)))"
[139],(ROOT (INTJ (UH Uh-huh) (. .)))
[142],(ROOT (INTJ (UH Yeah) (. .)))
[143],"(ROOT (S (INTJ (UH Uh)) (, ,) (ADVP (PRP we)) (VP (VBP are) (PP (IN in) (NP (NP (DT the) (NN process)) (PP (IN of) (S (VP (VBG trying) (S (VP (TO to) (VP (VB buy) (NP (DT a) (NN house))))))))))) (, ,)))"
[144],"(ROOT (SINV (VBP do) (NP (PRP you)) (VP (VB know) (, ,) (SBARQ (WHADVP (WRB how)) (SQ (VBD did) (NP (PRP$ your) (NN budget)) (VP (VB work)))))))"
[141],"(ROOT (S (NP (PRP We)) (, ,) (PRN (S (NP (PRP we)) (VP (VBP do) (RB n't)))) (, ,) (NP (PRP we)) (ADVP (RB still)) (VP (VBP have) (NP (NP (NN fun)) (PP (IN on) (NP (NNS things))))) (. .)))"
[146],"(ROOT (INTJ (UH Well) (, ,) (UH no)))"
[147],"(ROOT (S (RB not) (ADVP (RB originally)) (, ,) (SBAR (IN because) (S (SBAR (WHADVP (WRB when)) (S (NP (PRP we)))) (, ,) (NP (PRP we)) (VP (VBD did) (S (VP (VB buy) (, ,) (SBAR (WHADVP (WRB when)) (S (NP (PRP we)) (VP (VBD bought) (NP (PRP$ our) (JJ first) (NN house)))))))))) (, ,) (NP (PRP it)) (VP (VBD was) (PP (IN at) (NP (NP (DT a) (NN time)) (FRAG (WHADVP (WRB where) (NP (PRP you)))))))))"
[145],"(ROOT (SBARQ (CC or) (SQ (VBD did) (NP (NP (PRP you)) (SBAR (S (VP (VBP have) (NP (DT a) (NN budget) (S (VP (TO to)))) (PRN (, ,) (INTJ (UH uh)) (, ,)))))) (VP (VB get) (NP (NP (PRP$ your) (JJ down) (NN payment)) (VP (VBG going) (S (VP (TO to) (VP (VB get) (NP (DT a) (NN house))))))))) (. ?)))"
[148],"(ROOT (S (SBAR (PRN (CC and) (NP (NP (DT the) (NN kind)) (PP (IN of) (NP (NN loan))))) (S (NP (PRP we)) (VP (VBD got)))) (, ,) (NP (PRP you)) (ADVP (RB really)) (VP (VBD did) (RB n't) (VP (VB have) (S (VP (TO to) (VP (VB put) (PRT (RB down)) (NP (NN anything))))))) (. .)))"
[150],"(ROOT (S (ADVP (RB So)) (, ,) (NP (PRP we)) (VP (VBD got) (PP (IN into) (NP (PRP it))) (ADVP (RB fairly) (RB cheaply)) (, ,))))"
[149],(ROOT (INTJ (UH Huh) (. .)))
[151],"(ROOT (S (S (CC and) (S (NP (NP (RB then)) (, ,) (FRAG (INTJ (UH uh)) (, ,) (PP (IN after) (NP (PRP we))))) (VP (VBD sold) (NP (DT the) (JJ first) (NN house))))) (, ,) (NP (PRP we)) (VP (VBD were) (VP (VBN left) (PP (IN with) (NP (NP (JJ enough) (NN cash)) (SBAR (WHNP (WDT that)) (S (NP (EX there)) (VP (VBD was) (ADJP (RB enough) (S (VP (TO to) (VP (VB make) (NP (DT the) (JJ down) (NN payment)) (PP (IN on) (NP (DT this) (NN house)))))))))))))) (. .)))"
[152],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH okay) (. .))))"
[154],"(ROOT (INTJ (INTJ (UH Okay)) (, ,) (INTJ (UH uh) (, ,))))"
[155],"(ROOT (FRAG (PP (UH yeah)) (, ,)))"
[156],(ROOT (S (NP (PRP I)) (VP (ADVP (RB just)) (VBP keep) (S (VP (VBG thinking) (NP (PDT all) (DT the) (NN time)))))))
[157],"(ROOT (S (S (NP (PRP I)) (VP (VBP mean) (PRN (, ,) (S (NP (PRP it)) (, ,) (NP (PRP it)) (VP (BES 's) (ADJP (RB really) (JJ rough)) (S (VP (TO to) (VP (VB keep) (NP (PRP yourself)) (PP (IN on) (NP (NP (DT a) (JJ strict) (NN budget)) (PP (IN for) (NP (DT a) (JJ long) (JJ long) (NN time)))))))) (SBAR (WHADVP (WRB when)) (S (NP (PRP$ your)))) (, ,) (SBAR (S (NP (PRP you)) (VP (VBP know)))))) (, ,)) (NP (PRP$ your) (NN priority)))) (, ,) (ADVP (IN at) (JJS least)) (S (NP (PRP mine)) (VP (VBZ is) (S (VP (TO to) (VP (VB save) (PP (IN for) (NP (DT the) (NN house)))))))) (. .)))"
[158],"(ROOT (S (CC But) (ADVP (RB then)) (NP (PRP it)) (VP (BES 's) (ADJP (RB awful) (JJ hard)) (S (VP (TO to) (VP (VP (ADVP (RB really)) (VB scrimp) (PP (IN for) (NP (DT a) (JJ long) (, ,) (JJ long) (NN time)))) (CC and) (VP (VB keep) (S (VP (VBG putting) (NP (PDT all) (DT the) (NN money)) (PP (IN into) (NP (DT that) (JJ down) (NN payment)))))))))) (. .)))"
[153],"(ROOT (S (ADVP (RB So)) (, ,) (NP (PRP we)) (, ,) (NP (PRP we)) (VP (VBD got) (ADVP (IN out) (PP (IN of) (NP (DT that) (NN one))) (ADVP (RB pretty) (RB easily)))) (. .)))"
[160],"(ROOT (FRAG (PP (UH Sure)) (, ,)))"
[159],(ROOT (S (NP (PRP You)) (VP (VBP feel) (SBAR (IN like) (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB live) (NP (DT a) (JJ little) (NN bit)) (PP (IN in) (NP (DT the) (NN meantime)))))))))) (. .)))
[161],(ROOT (S (NP (PRP I)) (VP (VBP know)) (. .)))
[163],"(ROOT (S (NP (DT That)) (VP (BES 's) (SBAR (WHADVP (WRB how)) (S (NP (PRP I)) (VP (VBP feel) (ADVP (RB sometimes)) (PP (IN about) (NP (NP (PRP$ my) (NNS kids) (POS ')) (NN education))))))) (, ,)))"
[162],X
[164],"(ROOT (S (NP (PRP I)) (VP (VBP mean) (S (INTJ (UH jeez)) (, ,) (NP (PRP they)) (VP (VBP are) (NP (CD one) (CC and) (CD four))))) (. .)))"
[166],"(ROOT (S (NP (PRP We)) (VP (VBP have) (VP (VBN got) (NP (DT a) (JJ long) (NN time)) (S (VP (TO to) (VP (VB save)))))) (, ,)))"
[165],X
[167],"(ROOT (S (NP (PRP$ my) (NN husband)) (PRN (, ,) (S (NP (PRP he)) (VP (BES 's) (NP (DT the) (JJ real)))) (, ,)) (NP (PRP he)) (VP (BES 's) (NP (DT the) (JJ real) (NN disciplinarian)) (SBAR (WHADVP (WRB when)) (S (NP (PRP it)) (VP (VBZ comes) (PP (IN to) (NP (DT that) (NN money))) (ADVP (RB usually)))))) (. .)))"
[169],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH no) (, ,))))"
[168],(ROOT (INTJ (UH Uh-huh) (. .)))
[171],"(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (PRP I)) (VP (VBP know)) (, ,)))"
[172],"(ROOT (S (CC but) (NP (EX there)) (VP (VBP are) (NP (NP (NNS times)) (SBAR (SBAR (WHADVP (WRB when)) (S (S (NP (PRP I)) (VP (VBP sit) (ADVP (RB there)))) (CC and) (S (NP (PRP I)) (VP (VBP think) (, ,) (S (INTJ (UH wow)) (, ,) (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (PRP we)) (VP (VBP make) (S (VP (SYM X) (NP (NN amount))))))))))) (PP (IN of) (NP (NN money))))) (CC and) (SBAR (WHADVP (WRB where)) (S (VP (VBZ is) (NP (PRP it)))))))) (. .)))"
[173],(ROOT (S (NP (PRP I)) (VP (VBP mean) (SBAR (S (NP (PRP you)) (VP (VBP look) (ADVP (RB around))))))))
[170],(ROOT (INTJ (UH no) (. .)))
[175],"(ROOT (SBARQ (WHNP (WP What)) (SQ (VBP do) (NP (PRP you)) (VP (VB do) (PP (IN with) (NP (PRP it)) (, ,))))))"
"[174, 177]","(ROOT (PRN (CC and) (S (NP (PRP you)) (VP (VBP go) (, ,) (SBARQ (WHADVP (WRB where)) (SQ (VBZ is) (NP (PRP it))))) (, ,))))"
[178],"(ROOT (SINV (FRAG (NP (NP (PRP you)) (, ,) (NP (PRP you)))) (VP (VBP have) (RB n't) (VP (VBN made) (PRN (, ,) (INTJ (UH uh)) (, ,)))) (NP (JJ big) (NNS purchases))))"
[179],"(ROOT (FRAG (CC and) (NP (NP (DT that)) (SBAR (S (VP (BES 's) (NP (DT the) (ADJP (JJR easier)) (NN thing)) (S (VP (TO to) (VP (VB see)))) (, ,)))))))"
[176],(ROOT (S (NP (PRP I)) (VP (VBP know)) (. .)))
"[180, 183]","(ROOT (S (SBAR (IN if) (S (S (NP (PRP you)) (VP (MD can) (VP (VB see) (NP (DT a) (JJ big) (NN purchase))))) (CC and) (S (NP (PRP you)) (VP (VBP go) (NP (INTJ (UH okay) (, ,) (UH well)) (NP (DT this))))))) (VP (VBZ is) (NP (NP (DT the) (NN year)) (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (VP (VBD bought) (NP (NP (NP (DT the) (NN couch)) (CC or) (NP (DT the) (NN T) (NN V))) (, ,) (CC or) (NP (NP (NN something)) (PP (IN like) (NP (DT that)))))))))) (. .)))"
[184],"(ROOT (S (NP (NP (FRAG (CC But) (, ,) (NP (NP (PDT all)) (NP (DT those))) (, ,) (ADVP (RB just)) (NP (JJ monthly) (NNS payments)))) (PP (CC and) (NP (NP (NN stuff)) (SBAR (WHNP (WDT that)) (S (ADVP (RB just)) (VP (VB go) (PRT (IN out)) (PP (IN the) (NP (NN door)))))))))))"
"[185, 187]","(ROOT (S (CC and) (NP (EX there)) (VP (BES 's) (NP (NP (NP (JJ big) (NNS chunks)) (PP (IN of) (NP (PRP$ your) (NN money) (S (VP (TO to) (VP (VB pay) (PP (IN like) (NP (DT the) (NNS utilities))))))))) (CC and) (NP (NP (DT the) (NN gas)) (CC and) (NP (DT the) (NNS groceries))) (, ,) (CC and) (NP (NN stuff)))) (. .)))"
[181],"(ROOT (FRAG (PP (UH Uh-huh)) (, ,)))"
[189],"(ROOT (INTJ (UH Yeah) (, ,)))"
[190],"(ROOT (S (S (NP (PRP it)) (VP (BES 's))) (, ,) (NP (PRP it)) (VP (BES 's) (ADJP (JJ amazing)) (SBAR (WHADJP (WRB how) (JJ much)) (S (NP (PRP we)) (VP (VBP spend) (PP (IN on) (NP (DT some) (NNS things))))))) (. .)))"
[188],"(ROOT (S (NP (NP (DT That)) (SBAR (S (NP (PRP you)) (VP (VBP do) (RB n't) (VP (VB have) (NP (JJ tangible))))))) (, ,) (NP (PRP I)) (VP (VBP mean) (NP (NP (DT the) (JJ perishable) (NN kind)) (PP (IN of) (NP (NP (NNS things)) (SBAR (WHNP (WDT that)) (S (VP (BES 's) (VP (VBN gone) (, ,) (VBN used) (CC and) (VBN gone))))))))) (. .)))"
[191],(ROOT (S (NP (PRP$ My) (NN husband)) (VP (VBD cut) (NP (PRP himself)) (ADVP (IN down) (PP (IN to) (NP (CD ten) (NNS dollars)) (NP (DT a) (NN week)))) (PP (IN for) (NP (NP (PRP$ his) (NN lunch)) (PP (IN at) (NP (NN work)))))) (. .)))
[193],"(ROOT (S (CC And) (NP (DT that)) (VP (BES 's) (NP (NP (DT all)) (SBAR (S (NP (PRP he)) (VP (VBZ has))))) (, ,))))"
[192],(ROOT (INTJ (UH Oh) (. .)))
[194],(ROOT (S (NP (PRP he)) (VP (VBZ has) (NP (DT a) (CD ten) (NN dollar) (NN bill))) (. .)))
[195],(ROOT (INTJ (UH Huh) (. .)))
[196],"(ROOT (S (CC And) (PRN (, ,) (S (NP (PRP I)) (VP (VBP mean))) (, ,)) (SBAR (RB so) (S (NP (PRP I)) (VP (MD 'd) (VP (VB say) (NP (NP (QP (IN at) (JJS least))) (, ,) (NP (NP (CD two) (RB usually) (CD three) (NNS times)) (NP (DT a) (NN week)))))))) (NP (PRP he)) (VP (VBZ takes) (NP (PRP$ his) (NN lunch))) (. .)))"
[197],(ROOT (INTJ (UH Uh-huh) (. .)))
"[198, 200]","(ROOT (S (S (NP (DT The) (JJ other) (NNS times)) (, ,) (NP (PRP he)) (VP (MD 'll))) (, ,) (S (INTJ (UH uh)) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (VP (VB go) (PRT (RB out)) (NP (NP (NP (RB somewhere)) (PRN (, ,) (S (VP (VB eat) (PP (IN in) (NP (DT a) (NN cafeteria))))))) (CC or) (SBAR (WHNP (WP whatever)))))))) (. .)))"
[201],"(ROOT (S (CC But) (, ,) (ADVP (CC but)) (VP (ADVP (PRP he)) (VBZ keeps) (NP (PRP himself)) (PP (IN on) (NP (DT that)))) (, ,)))"
[199],(ROOT (INTJ (UH Uh-huh) (. .)))
[202],"(ROOT (S (NP (PRP I)) (VP (VBP mean) (PRN (, ,) (S (NP (PRP he)) (VP (VBD found) (SBAR (S (NP (PRP it)) (VP (BES 's)))))) (, ,)) (NP (PRP it)) (BES 's) (ADJP (RB so) (JJ easy) (S (VP (TO to) (VP (VB spend) (NP (NP (CD five) (NNS dollars)) (NP (DT a) (NN day))) (PP (IN on) (NP (NN lunch)))))))) (. .)))"
[203],(ROOT (INTJ (UH Uh-huh) (. .)))
[204],(ROOT (S (NP (DT That)) (VP (BES 's) (NP (DT a) (CD hundred) (NNS dollars)) (NP (DT a) (NN month)) (PP (IN on) (NP (NN lunch)))) (. .)))
[205],(ROOT (INTJ (UH Uh-huh) (. .)))
[206],"(ROOT (FRAG (NP (NP (DT That) (BES 's)) (, ,) (NP (DT that)) (BES 's) (NP (CD twelve) (CD hundred) (NNS dollars))) (NP (DT a) (NN year) (RB just)) (PP (IN on) (NP (NN lunch))) (. .)))"
[207],X
[208],X
