[0],"(ROOT (FRAG (PP (UH Okay)) (, ,)))"
[148],"(ROOT (S (S (NP (DT That) (NN dog)) (VP (VBZ is) (VP (VBN bred) (PRT (IN out)) (PP (IN of) (NP (NP (NP (CD three) (JJ European) (NNS dogs)) (. .) (NP (DT The) (NNP Belgian) (NNP Tervurien)) (, ,) (NP (DT a) (NNP German) (NNP Skutzhund)) (, ,)) (CC and) (NP (DT a))))))) (PRN (, ,) (S (NP (PRP I)) (ADVP (RB always)) (VP (VBP forget) (NP (DT the) (JJ third) (NN one))) (. .))) (S (NP (PRP I)) (VP (MD can) (VP (VB see) (NP (PRP it))))) (. .)))"
[149],"(ROOT (FRAG (INTJ (UH Uh) (, ,) (UH uh)) (, ,) (ADVP (XX i-)) (, ,)))"
[147],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH really) (. ?))))"
[150],(ROOT (S (CC but) (NP (DT the) (JJ third) (CD one)) (VP (VBZ is) (NP (NP (DT a) (NNS children) (POS 's)) (NN dog))) (. .)))
[152],(ROOT (S (CC And) (NP (EX there)) (VP (VBP are) (NP (NP (JJ distinct) (NNS breeds)) (PP (IN in) (NP (NNP Europe))))) (. .)))
[151],(ROOT (INTJ (UH Oh) (. .)))
[153],"(ROOT (S (NP (NP (RB Now)) (SBAR (WHNP (WP what)) (S (VP (VBD happened) (PP (IN over) (NP (NP (RB here)) (VP (VBD was)))))))) (VP (VBZ is) (SBAR (IN that) (S (NP (NNS people)) (VP (VBD saw) (NP (NP (DT the)) (, ,) (NP (DT the) (JJ first))) (PRN (, ,) (INTJ (UH um)) (, ,)) (SBAR (WHNP (WDT which)) (S (VP (MD would) (ADVP (RB actually)) (VP (VB have) (VP (VBN been) (NP (NP (DT a) (NNP Skutzhund)) (SBAR (WHNP (WDT which)) (S (VP (VBZ is) (SBAR (WHNP (WP what)) (S (NP (NNP Rin) (NNP Tin) (NNP Tin)) (VP (VBD was))))))))))))))))) (. .)))"
[154],(ROOT (INTJ (UH Uh-huh) (. .)))
[155],(ROOT (S (CC And) (NP (NN everybody)) (VP (VBD wanted) (NP (NNP Rin) (NNP Tin) (NNP Tin))) (. .)))
[157],(ROOT (S (CC And) (NP (PRP it)) (VP (VBD was) (VP (VBN known) (PP (IN as) (NP (DT a) (NNP German) (NN shepherd))) (ADVP (RB here)))) (. .)))
[156],X
[158],(ROOT (S (S (RB So) (NP (PRP they)) (VP (VBD created) (SBAR (FRAG (NP (DT a) (NN breed) (NN standard)) (. .))))) (NP (DT The) (NNP American) (NNP Kennel) (NNP Club)) (VP (VBD did)) (. .)))
[159],(ROOT (INTJ (UH Oh) (. .)))
[160],"(ROOT (S (S (NP (DT That)) (VP (VBD said) (NP (NP (NN anything)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (NP (NP (DT a) (NNP Skutzhund)) (, ,) (NP (NP (DT a)) (, ,) (NP (DT a) (NNP Tervurien)))))))))) (CC and) (, ,) (S (INTJ (UH uh)) (, ,) (NP (NP (NP (NP (NNP Alsatian)) (NP (DT that)) (BES 's) (NP (DT the) (JJ other) (NN one)) (. .) (NP (NNP Alsatian)) (, ,)) (NP (DT any) (JJ inner) (NN breeding))) (PP (IN of) (NP (DT that)))) (VP (MD can) (VP (VB be) (VP (VBN called) (NP (DT a) (NNP German) (NN shepherd)) (ADVP (RB here)))))) (. .)))"
[162],"(ROOT (S (CC And) (SBAR (WHNP (WP what)) (S (VP (VBD happened) (SBAR (S (VP (VBZ is))))))) (, ,) (VP (VBZ is) (SBAR (IN that) (S (NP (NNS people)) (VP (VBD wanted) (NP (DT this) (NN shepherd) (S (VP (TO to) (VP (VB shepherd) (CC and) (VB protect))))))))) (. .)))"
[161],(ROOT (INTJ (UH Huh) (. .)))
[163],"(ROOT (S (S (CC And) (NP (PRP they)) (VP (VBD bred) (NP (NP (DT a) (NN dog)) (SBAR (WHNP (WDT that)) (S (NP (PRP I)) (VP (XX th-))))))) (, ,) (NP (PRP it)) (VP (BES 's) (VP (VBN called) (NP (NP (DT a)) (, ,) (NP (NP (DT an) (NN animal) (POS 's)) (JJ critical) (NN span)) (SBAR (WHNP (WDT which)) (S (ADVP (RB basically)) (VP (VBZ translates) (PP (IN to) (SBARQ (WHNP (WHADJP (WRB how) (JJ much)) (NN shit)) (SQ (MD will) (NP (PRP it)) (VP (VB take) (SBAR (IN before) (S (NP (PRP it)) (VP (VBZ bites) (NP (PRP you))))))))))))))) (. .)))"
[164],X
[166],(ROOT (INTJ (UH Uh-huh) (. .)))
[168],(ROOT (INTJ (UH Huh) (. .)))
"[165, 167, 169]","(ROOT (S (NP (DT That) (NNP German) (NN shepherd)) (, ,) (NP (DT the) (NNP American) (NNP German) (NNP Shepherd)) (ADVP (RB here)) (VP (VBD was) (NP (NP (ADJP (DT a) (PRN (, ,) (ADVP (DT a)) (, ,))) (DT a)) (NP (NP (PDT such) (DT an) (JJ unreliable) (NN animal)) (SBAR (IN that) (S (NP (DT the) (NNP American) (NNP Seeing) (NNP Eye) (NNP Institute)) (VP (VBD refused) (S (VP (TO to) (VP (VB use) (NP (PRP them))))) (, ,) (SBAR (IN because) (S (NP (PRP they)) (VP (MD would) (VP (VB turn) (PP (IN on) (NP (PRP$ th-))) (, ,) (PP (IN on) (NP (PRP$ their) (NNS handlers))))))))))))) (. .)))"
[171],"(ROOT (S (CC And) (ADVP (RB even)) (, ,) (S (INTJ (UH um) (, ,) (UH uh)) (, ,) (S (NP (NP (NN police) (NNS corps)) (SBAR (WHNP (WDT which)) (S (VP (VBD started)))))) (, ,) (NP (PRP you)) (VP (VBP know) (, ,) (S (VP (VBG finding) (NP (JJ other) (NNS breeds)) (S (VP (TO to) (VP (VB use) (PP (IN because) (NP (NP (NP (DT this) (NN thing)) (, ,) (NP (DT this)) (, ,) (NP (NP (DT this) (NN thing)) (VP (VBN known) (PP (IN as) (NP (DT a) (NNP German) (NN shepherd))) (ADVP (RB here))))) (, ,) (NP (PRP$ its) (NN personality)) (CC and) (NP (PRP$ its) (NN dependability))))))))))) (CC and) (S (NP (PRP$ its) (NN reliability)) (VP (VBD was) (ADJP (RB just) (JJ terrible)))) (. .)))"
[172],(ROOT (S (ADVP (RB So)) (ADVP (NP (RB about) (CD fifteen) (NNS years)) (RB ago)) (NP (NP (DT the) (NNP German) (NNP Shepherd) (NNP Club)) (PP (IN of) (NP (NNP America)))) (VP (VBD decided) (PP (IN amongst) (NP (PRP themselves))) (SBAR (IN that) (S (NP (PRP they)) (VP (VBD were) (VP (VBG going) (S (VP (TO to) (VP (VB change) (NP (DT this)))))))))) (. .)))
[170],(ROOT (INTJ (UH Uh-huh) (. .)))
"[173, 175]","(ROOT (UCP (ADJP (RB So) (SBAR (S (NP (PRP they)) (VP (VBD went) (ADVP (RB back)) (PP (IN to) (NP (NNP Europe))))))) (CC and) (VP (VP (VBN brought) (PRT (RB back)) (NP (NP (DT some) (JJ good) (NNS examples)) (PP (IN of) (NP (NP (DT each)) (PP (IN of) (NP (DT the) (CD three) (NNS breeds))))))) (CC and) (VP (VBN bred) (PP (IN to) (NP (NP (DT a) (NN standard)) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBD wanted) (SBAR (S (NP (DT an) (NNP American) (NNP German) (NNP shepherd)) (VP (TO to) (VP (VB be))))) (. .)))) (SBAR (WHNP (WDT Which)) (S (VP (VBZ is) (NP (DT a) (PRN (ADVP (RB very) (RB heavily) (RB now)) (NP (NNP Skutzhund) (CC and) (NNP Alsatian)) (, ,))))))))))))"
[176],(ROOT (S (CC and) (NP (PRP it)) (VP (BES 's) (NP (NP (DT the) (NNP Alsatian)) (SBAR (WHNP (WDT that)) (S (VP (BES 's) (NP (NP (DT the) (NN kid) (POS 's)) (NN dog))))))) (. .)))
[177],"(ROOT (S (NP (PRP It)) (VP (BES 's) (ADVP (RB just))) (, ,)))"
[178],(ROOT (S (NP (PRP you)) (VP (VBP see) (NP (PRP them)) (PP (IN in) (NP (NNP Europe))))))
[174],(ROOT (INTJ (UH Uh-huh) (. .)))
[179],(ROOT (S (CC and) (NP (PRP they)) (VP (VBP 're) (ADJP (RB just) (JJ lovely))) (. .)))
[181],"(ROOT (S (CC But) (ADVP (PRP you)) (VP (MD 'll) (VP (VB see))) (, ,)))"
[180],(ROOT (FRAG (NP (NNP Huh)) (. .)))
"[182, 184]","(ROOT (S (S (NP (PRP I)) (VP (VBP mean))) (, ,) (S (SBAR (IN if) (S (S (NP (PRP you)) (ADVP (RB ever)) (VP (VBP start) (S (VP (VBG looking) (PP (IN in) (NP (NNS papers))) (ADVP (RB now)))))) (CC and) (S (NP (PRP you)) (VP (VBP start) (S (VP (VBG seeing) (NP (DT these) (NNS ads)) (PP (IN for) (NP (NNP German) (NNPS Shepherds))))))))) (, ,) (NP (PRP they)) (VP (MD will) (VP (VB say) (PP (IN on) (NP (NP (PRP them)) (, ,) (VP (VBN bred) (PP (IN for) (NP (NN disposition))))))))) (, ,) (S (NP (NNP A) (NNP K) (NNP C)) (ADJP (JJ conforming))) (SBAR (WHNP (WDT which)) (S (VP (VBZ means) (PP (IN that) (NP (PRP$ their) (NN advertising))) (SBAR (IN that) (S (NP (DT this)) (VP (VBZ is) (ADVP (RB no) (RB longer)) (NP (DT an) (JJ indiscriminate) (NN dog)))))))) (. .)))"
[185],"(ROOT (SBAR (WHNP (WDT This)) (S (VP (VBZ is) (VP (VBN bred) (PP (IN for)))) (, ,))))"
[183],(ROOT (INTJ (UH Huh) (. .)))
[186],"(ROOT (S (CC and) (NP (PRP they)) (VP (VBD had) (S (VP (TO to) (VP (VP (VB go) (PP (IN through))) (CC and) (VP (VB destroy) (NP (DT a) (PRN (, ,) (PP (IN for) (NP (DT a) (NN while)) (ADVP (RB there))) (, ,)))) (NP (NP (RB about) (CD seventy-five) (NN percent)) (PP (IN of) (NP (PRP$ their) (NNS puppies)))) (SBAR (WHNP (WDT that)) (S (NP (PRP they)) (VP (VBD bred)))))))) (. .)))"
[188],(ROOT (FRAG (SBAR (IN Because) (S (NP (PRP they)) (VP (VBD were) (VP (VBG looking) (PP (IN for) (NP (DT this) (NN disposition))))))) (. .)))
[189],"(ROOT (S (CC And) (ADVP (RB nowadays)) (NP (PRP you)) (, ,) (PRN (S (NP (PRP you)) (VP (MD 'll) (VP (VB get))))) (, ,) (NP (PRP you)) (VP (MD 'll) (VP (VB get) (NP (DT a) (NN dog) (NN trainer)) (S (VP (TO to) (VP (VB recommend) (NP (DT a) (JJ specific) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (NN breeder) (NN handler))))))) (. .)))"
[187],(ROOT (INTJ (UH Wow) (. .)))
[190],(ROOT (S (NP (PRP They)) (VP (MD will) (VP (VB recommend) (NP (PRP$ their) (NNS shepherds)) (PP (IN as) (NP (NP (DT a) (NNS children) (POS 's)) (NN dog))))) (. .)))
