[1],"(ROOT (INTJ (UH No) (, ,)))"
[132],"(ROOT (S (NP (PRP$ My) (NN husband)) (VP (VBZ is) (NP (DT a) (NN counselor))) (, ,)))"
[129],(ROOT (S (NP (DT That)) (VP (BES 's) (NP (DT a) (JJ real) (NN worry))) (. .)))
[133],"(ROOT (S (CC and) (NP (PRP he)) (VP (VBZ works) (, ,) (ADVP (RB mostly)) (PP (IN with) (NP (NNS adolescents)))) (. .)))"
[135],"(ROOT (FRAG (PP (ADVP (RB So)) (UH yeah)) (, ,)))"
[134],"(ROOT (S (INTJ (UH Oh)) (, ,) (NP (PRP you)) (VP (VBP know) (NP (NP (DT a) (NN lot)) (PP (IN about) (NP (DT that))))) (. .)))"
[136],(ROOT (S (NP (PRP I)) (VP (VBP hear) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN horror) (NNS stories)))) (PP (IN about) (NP (NP (NNS things)) (PP (IN like) (NP (DT that)))))) (. .)))
[138],"(ROOT (FRAG (CC But) (PP (ADVP (JJS most)) (IN of) (NP (NP (DT the) (NN time)) (SBAR (S (NP (PRP it)) (VP (BES 's) (SBAR (S (NP (PRP they)) (VP (VBP get) (PP (IN into) (NP (DT the) (JJ wrong) (NN crowd) (JJ first))))))) (, ,)))))))"
[137],(ROOT (INTJ (UH Uh-huh) (. .)))
[139],(ROOT (S (CC and) (ADVP (RB then)) (NP (PRP they)) (VP (VBP start) (NP (DT a) (NN drug) (NN problem))) (. .)))
[140],(ROOT (INTJ (UH Yeah) (. .)))
[142],"(ROOT (INTJ (UH Yeah) (, ,)))"
[143],"(ROOT (S (NP (PRP I)) (VP (VBP know)) (, ,)))"
[144],(ROOT (S (NP (PRP I)) (VP (VBP 'm) (ADJP (JJ glad) (PP (IN of) (NP (DT that))))) (. .)))
[145],"(ROOT (S (CC And) (NP (PRP I)) (VP (VP (VBP have)) (, ,) (S (VP (VP (VB knock) (NP (NN wood))) (, ,) (NP (NP (ADJP (RB pretty) (JJ good)) (NN luck)) (PRN (, ,) (CC or) (NP (NP (ADJP (RB very) (JJ good)) (NN luck)) (PP (IN with) (NP (PRP$ my) (NNS daughters)))) (ADVP (RB so) (RB far)) (, ,))))))))"
[146],"(ROOT (S (NP (DT that)) (VP (BES 's) (NP (PRP$ my) (NN conference) (NN call))) (, ,)))"
[147],(ROOT (S (NP (PRP I)) (VP (VBP have) (NP (CD one) (NN daughter)) (ADVP (RB still)) (PP (IN at) (NP (NN home)))) (. .)))
[148],(ROOT (NP (NP (NP (CD One) (POS 's)) (PP (IN at) (NP (NNP U)))) (NP (NNP T))))
[141],"(ROOT (S (S (NP (PRP It)) (VP (BES 's) (ADVP (RB usually)) (NP (RB not) (DT a) (ADJP (NP (CD one) (NN time)) (JJ accidental)) (NN thing)))) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB think))) (. .)))"
[149],"(ROOT (S (CC and) (NP (NP (CD one) (BES 's)) (PP (IN at) (NP (NN home)))) (, ,) (VP (VBZ gets) (NP (NN dozen) (NNS calls)) (NP (DT a) (NN night))) (. .)))"
[151],"(ROOT (INTJ (UH No) (, ,)))"
[152],"(ROOT (INTJ (UH no) (, ,)))"
[153],"(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB care) (PP (IN about) (NP (DT that))))) (, ,)))"
[150],"(ROOT (S (S (INTJ (UH Oh) (, ,) (UH well)) (NP (PRP I)) (VP (MD 'll) (VP (VB let) (S (NP (PRP you)) (VP (VB go) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP want) (S (VP (TO to) (VP (VB go) (ADVP (RB ahead))))))))))))) (CC and) (S (VP (VB take) (NP (DT that)))) (, ,)))"
[155],"(ROOT (INTJ (UH Yeah) (, ,)))"
[154],(ROOT (S (NP (PRP she)) (VP (MD 'll) (VP (VB be) (PP (IN on) (NP (DT the) (NN phone))) (NP (DT all) (NN night)))) (. .)))
[157],(ROOT (INTJ (UH Right) (. .)))
"[156, 158]","(ROOT (S (NP (PRP it)) (VP (VBZ seems) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP watch) (SBAR (WHNP (WDT what)) (S (NP (NP (NN kind)) (PP (IN of) (NP (NP (NN crowd)) (SBAR (WHNP (IN that)) (S (VP (VBP start) (S (VP (VBG running) (PP (IN around) (UCP (PP (IN with)) (CC and) (ADVP (RB kind) (RB of)))))))))))) (VP (VBP keep) (PRT (RP up)) (PP (IN with) (SBAR (WHNP (WP who)) (S (NP (PRP$ their) (NNS friends)) (VP (VBP are) (NP (DT that) (ADJP (BES 's) (JJS best)) (NN way) (S (VP (TO to) (VP (VB avoid) (NP (NN trouble)))))))))) (, ,) (PP (IN from) (SBAR (WHNP (WP what)) (S (NP (PRP I)) (VP (MD can) (VP (VB gather))))))))))))) (. .)))"
[160],(ROOT (INTJ (UH No)))
[161],"(ROOT (FRAG (RB not) (ADVP (RB yet)) (ADJP (, ,))))"
[159],(ROOT (SQ (VBP Do) (NP (PRP you)) (VP (VB have) (NP (NNS children))) (. ?)))
"[162, 164]","(ROOT (S (NP (PRP we)) (VP (VBP 're) (VP (VBG expecting) (NP (NP (DT a) (NN baby)) (PP (IN in) (NP (NNP July)))))) (, ,)))"
[163],"(ROOT (FRAG (INTJ (UH Oh)) (, ,) (NP (JJ great) (, ,))))"
[166],(ROOT (NP (JJ Fantastic) (NN experience) (. .)))
[167],"(ROOT (S (NP (PRP I)) (VP (VBP 've) (VP (VBN got) (NP (CD two)) (, ,) (SBAR (IN as) (S (NP (PRP I)) (VP (VP (VBD said)) (PRN (, ,) (S (NP (PRP I)) (VP (VBP 've) (PP (IN at) (NP (NNP U) (NNP T))) (ADVP (RB now) (PP (IN in) (NP (NNP Austin)))))) (, ,)) (CC and) (VP (NP (CD one)) (PP (IN at) (NP (NN home))))))))) (, ,)))"
[165],(ROOT (S (RB so) (NP (PRP we)) (VP (VBP 're) (VP (VBG starting))) (. .)))
[168],(ROOT (S (CC and) (NP (PRP I)) (ADVP (RB always)) (VP (VBP say) (SBAR (IN that) (S (NP (PRP I)) (VP (VBP 've) (VP (VBN learned) (ADJP (ADJP (RB so) (RB much) (JJR more)) (PP (IN from) (NP (PRP them)))) (SBAR (IN than) (S (NP (PRP I)) (ADVP (RB ever)) (VP (VBD taught) (NP (PRP them)))))))))) (. .)))
[169],(ROOT (INTJ (UH Yeah) (. .)))
[170],(ROOT (S (NP (PRP It)) (VP (BES 's) (NP (DT a) (ADJP (JJ fantastic)) (NN experience))) (. .)))
[171],"(ROOT (S (INTJ (UH Oh)) (, ,) (NP (PRP we)) (VP (VBP 're) (ADJP (RB really) (JJ excited) (PP (IN about) (NP (PRP it))))) (. .)))"
[172],(ROOT (S (INTJ (UH Oh)) (VP (UH yeah)) (. .)))
[173],"(ROOT (S (S (NP (PRP You)) (VP (VBP know))) (, ,) (S (NP (NP (CD one) (NN thing)) (SBAR (S (NP (PRP$ my) (NN husband)) (VP (VBZ believes))))) (VP (VBZ is) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP suspect) (SBAR (S (NP (PRP$ your) (NNS kids)) (VP (VBP are) (VP (VBG having) (NP (NP (DT any) (NN kind)) (PP (IN of) (NP (NNS problems))))))))))))) (, ,) (S (NP (PRP he)) (VP (VBZ believes) (SBAR (S (NP (PRP you)) (VP (MD should) (VP (VP (VB take) (NP (PRP$ your) (NNS kids)) (ADVP (RB in)) (PP (IN for) (NP (DT a) (JJ random) (NN testing)))) (, ,) (VP (NP (UH like)) (PP (IN on) (NP (DT a) (NNP Saturday) (NN morning)))) (, ,) (SBAR (IN if) (S (NP (PRP they)) (VP (VBP 've) (VP (VBN been) (ADVP (IN out) (PP (IN at) (NP (DT a) (NN party)) (NP (NNP Friday)))) (NP (NN night)))))))))))) (. .)))"
[174],(ROOT (INTJ (UH Yeah) (. .)))
[176],"(ROOT (S (NP (NP (NP (DT The) (NN key) (NN thing)) (SBAR (IN that) (S (NP (PRP I)) (VP (VBP think))))) (, ,) (SBAR (WHNP (WDT that)) (S (NP (PRP we)) (VP (VBP try) (S (VP (TO to) (VP (VB do))))))) (, ,)) (VP (VBZ is) (SBAR (IN that) (S (VP (VBP bring) (NP (NP (PDT all) (DT the) (NNS friends)) (PP (IN over) (NP (RB here)))))))) (. .)))"
[175],"(ROOT (S (SBAR (IN If) (S (NP (PRP you)) (VP (VBP 're) (RB not) (ADJP (RB too) (JJ sure) (SBAR (WHNP (WP what)) (S (VP (BES 's) (VP (VBG going) (PRT (RP on)))))))))) (, ,) (NP (PRP he)) (VP (VBZ tells) (NP (NNS parents)) (NP (PDT all) (DT the) (NN time)) (, ,) (S (VP (VP (VB haul) (NP (PRP them)) (PP (IN into) (NP (NP (DT the) (NN doctor) (POS 's)) (NN office)))) (CC and) (VP (VB get) (SBAR (S (NP (PRP them)) (VP (VBD checked)))))))) (. .)))"
"[177, 179]","(ROOT (SINV (VP (VBP Have) (NP (NP (PRP$ our) (NN house)) (PP (IN as) (NP (NP (DT a) (NN place)) (SBAR (WHADVP (WRB where)) (S (NP (PRP they)) (VP (MD can) (VP (VB come) (PP (IN at) (NP (DT any) (NN time))) (, ,) (SBAR (IN so) (IN that) (S (NP (PRP you)) (ADVP (RB always)) (VP (VBP see)))))))))))) (NP (NP (PRP$ their) (NNS friends)) (ADJP (IN rather) (PP (IN than) (S (VP (VB make) (S (NP (PRP them)) (ADJP (RB not) (JJ welcome))))))))))"
[180],(ROOT (S (CC and) (NP (PRP they)) (VP (VBP 're) (ADVP (RB always)) (ADJP (IN over) (PP (IN in) (NP (NP (NN someone) (RB else) (POS 's)) (NN house))))) (. .)))
[178],(ROOT (INTJ (UH Right) (. .)))
[182],"(ROOT (FRAG (PP (UH Uh-huh)) (, ,)))"
[183],"(ROOT (FRAG (PP (UH yeah)) (, ,)))"
[181],"(ROOT (S (S (ADVP (RB So)) (NP (PRP$ our))) (, ,) (NP (PRP we)) (VP (VBP 've) (VP (VBN been) (ADJP (JJ lucky)) (SBAR (IN that) (S (NP (PRP$ our) (NN house)) (VP (VBZ is) (ADVP (RB usually)) (NP (NP (DT the) (NN place)) (SBAR (S (SBAR (WHADVP (WRB where)) (S (NP (DT the) (NNS kids)) (VP (MD could) (VP (VB come))))) (, ,) (NP (PRP you)) (VP (VBP know)))))))))) (. .)))"
[185],"(ROOT (S (CC And) (ADVP (RB then)) (NP (PRP you)) (VP (MD can) (VP (VB keep) (NP (DT an) (NN eye)) (, ,) (SBAR (SBAR (S (NP (PRP you)) (VP (MD can) (VP (VP (VB make) (NP (NNS judgments))) (CC and) (VP (VB make) (NP (NNS comments))))))) (CC or) (SBAR (WHNP (WDT whatever)) (S (NP (PRP you)) (VP (VBP want))))))) (. .)))"
[186],"(ROOT (S (S (CC But) (ADVP (IN at) (JJS least)) (NP (PRP you)) (VP (VBP see) (NP (WP what)))) (BES 's) (S (VP (VBG going) (PRT (RP on))) (, ,))))"
[184],(ROOT (S (NP (PRP I)) (VP (VBP think) (S (NP (NP (DT that)) (PP (BES 's) (NP (DT a) (ADJP (RB really) (JJ good)) (NN thing)))) (VP (TO to) (VP (VB encourage))))) (. .)))
[187],"(ROOT (S (S (CC and) (S (S (NP (PRP you)) (ADVP (RB always)) (VP (VBP have) (S (NP (PRP$ your) (NN house)) (ADJP (JJ welcome))))) (, ,) (RB then) (S (NP (PRP$ your) (NNS children)) (VP (VBP think) (SBAR (IN that) (, ,) (S (NP (PRP you)) (VP (VBP know)))))))) (, ,) (NP (PRP you)) (VP (VBP 're) (NP (NP (JJ cool) (NNS parents)) (CC and) (ADVP (DT all)) (NP (DT that)))) (. .)))"
[188],(ROOT (INTJ (UH Right) (. .)))
[189],(ROOT (INTJ (UH Well) (PP (ADVP (JJ good) (NP (NN luck))) (IN with) (NP (NP (PRP$ your) (VBN expected) (NN baby)) (NP (RB there)))) (. .)))
[191],"(ROOT (S (NP (PRP$ My) (NN wife)) (VP (VP (VBD was) (VP (VBG yelling))) (, ,) (VP (VBD was) (VP (VBG talking) (PP (IN in) (NP (PRP$ my) (NN ear)))))) (, ,)))"
[190],"(ROOT (INTJ (INTJ (UH Oh) (UH well)) (, ,) (INTJ (UH thanks) (. .))))"
[192],"(ROOT (S (NP (PRP she)) (VP (VP (VBD said)) (, ,) (VP (VBD reminded) (S (NP (PRP me)) (VP (TO to) (VP (VB say) (SBAR (IN that) (S (NP (PRP they)) (VP (VBP 're) (ADJP (RB very) (JJ cheap) (SBAR (IN until) (S (NP (PRP they)) (VP (VBP get) (S (VP (TO to) (VP (VB start) (NP (VBG driving))))))))))))))))) (. .)))"
[194],"(ROOT (S (CC And) (NP (PRP we)) (VP (VBP have) (NP (NP (CD one)) (, ,) (PP (IN of) (NP (NP (NN course)) (, ,) (SBAR (S (S (NP (PRP I)) (VP (VBP say) (, ,) (PP (IN in) (NP (NN college))) (VP (VBG driving))) (. .)) (CC And) (S (NP (CD one)) (VP (VBG going) (S (VP (TO to) (VP (VB drive) (NP (DT this) (NN summer))))))))) (, ,)))))))"
[195],"(ROOT (S (RB so) (NP (NNS kids)) (VP (VP (VBP are)) (, ,) (VP (VBP cost) (S (NP (PRP you)) (ADJP (RB practically) (NN nothing)))) (, ,) (SBAR (IN because) (S (NP (PRP you)) (ADVP (RB always)) (VP (VBP get) (NP (NP (ADJP (RB so) (JJ many)) (NNS things)) (PP (IN from) (NP (PRP$ your) (NNS relatives) (CC and) (NN everything)))))))) (. .)))"
[196],"(ROOT (S (CC But) (NP (PRP you)) (VP (VBP wait) (SBAR (IN until) (S (NP (PRP they)) (VP (VP (VBP go)) (CC and) (VP (VB get) (NP (NP (DT a) (NN car)) (, ,) (NP (NN insurance)) (, ,) (NP (DT that)) (BES 's) (SBAR (WHADVP (WRB when)) (S (NP (PRP they)) (VP (VBP get) (ADJP (JJ expensive))))))))))) (. .)))"
[193],(ROOT (INTJ (UH Uh-huh) (. .)))
"[197, 199]","(ROOT (SBAR (IN As) (S (NP (PRP they)) (VP (VBP get) (NP (NP (JJR older)) (SBAR (S (NP (PRP you)) (VP (VBP know))))) (PRN (, ,) (S (NP (PRP they)) (VP (VBP cost) (NP (NP (RB practically) (NN nothing)) (PP (IN from) (NP (CD one)))) (PP (IN to) (NP (CD five))))) (, ,))))))"
[200],"(ROOT (S (CC and) (ADVP (RB then)) (VP (ADVP (RB slowly) (CC but) (RB surely)) (VBZ starts) (S (VP (TO to) (VP (VB creep) (PRT (RB up)) (SBAR (WHADVP (WRB when)) (S (NP (PRP they)) (VP (VBP start) (S (VP (TO to) (VP (VB take) (NP (NNS lessons)))))))))))) (, ,)))"
[198],(ROOT (INTJ (UH Yeah) (. .)))
[202],"(ROOT (INTJ (UH Yeah) (, ,)))"
[203],"(ROOT (INTJ (INTJ (UH uh)) (, ,) (INTJ (UH yeah) (, ,))))"
[201],(ROOT (S (CC but) (NP (PRP it)) (VP (BES 's) (ADJP (RB well) (JJ worth)) (NP (NP (PRP it)) (CC and) (NP (NN everything)))) (. .)))
[205],"(ROOT (S (VP (VP (VB Be) (NP (DT a))) (, ,) (VP (VB be) (NP (DT a) (JJ great) (NN experience)) (ADVP (RB really)))) (. .)))"
[206],(ROOT (FRAG (ADVP (PRP You) (RB still)) (NP (RB there)) (. ?)))
[208],"(ROOT (FRAG (PP (UH Okay)) (, ,)))"
[209],(ROOT (S (NP (PRP I)) (VP (VBD thought) (SBAR (S (NP (PRP I)) (VP (VBD was) (VP (VBN cut) (PRT (RP off)) (ADVP (RB there))))))) (. .)))
[204],(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP it)) (VP (MD 'll) (VP (VB be) (ADJP (JJ neat))))))) (. .)))
[212],"(ROOT (INTJ (UH No) (, ,)))"
[211],"(ROOT (S (S (NP (PRP You)) (VP (VBP know))) (, ,) (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB have) (ADJP (JJ much) (S (VP (TO to) (VP (VB say) (PP (IN about) (NP (NN drug) (NN testing))))))))) (. .)))"
[213],(ROOT (S (NP (PRP I)) (VP (MD ca) (RB n't) (VP (VB think) (PP (IN of) (NP (NN anything) (RB else))) (S (VP (TO to) (VP (VB say) (PP (IN about) (NP (DT that))) (ADVP (RB either))))))) (. .)))
[214],(ROOT (S (RB So) (NP (PRP you)) (VP (VBP 've) (VP (VBN done) (NP (DT this) (CD ten) (NNS times)))) (. ?)))
[215],(ROOT (INTJ (UH Yeah) (. .)))
[217],"(ROOT (INTJ (UH No) (, ,)))"
[218],"(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB work) (PP (IN for) (NP (NNP T) (NNP I))))) (, ,)))"
[216],(ROOT (SQ (VBD Did) (NP (PRP you)) (VP (VB get) (NP (DT the) (NN booklet)) (PP (IN on) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB get) (NP (NP (DT the) (NNS gifts)) (CC and) (NP (DT all))))))))) (. ?)))
[220],"(ROOT (INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH okay) (. .))))"
[221],(ROOT (S (NP (PRP I)) (VP (VBD did) (RB n't) (VP (VB know) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBD were) (VP (VBG going) (S (VP (TO to) (VP (VB do)))))))))) (. .)))
[222],"(ROOT (S (NP (PRP They)) (VP (VBD sent) (NP (PRP us)) (NP (DT a) (JJ little) (NN booklet))) (, ,)))"
[219],(ROOT (S (RB so) (NP (PRP I)) (VP (VBP get) (NP (NN cash))) (. .)))
[223],"(ROOT (S (S (NP (PRP I)) (ADVP (RB just)) (VP (VBD got) (NP (PRP it)) (ADVP (NP (DT a) (NN week)) (CC or) (ADVP (RB so) (RB ago))) (S (VP (VBG saying))))) (PRN (, ,) (S (NP (PRP you)) (VP (VBP know))) (, ,)) (RB so) (S (NP (JJ many) (NNS calls)) (VP (MD will) (VP (VB be) (NP (NP (NN something)) (NP (DT a) (NN prize) (CC and) (NN everything)))))) (. .)))"
[225],(ROOT (S (VP (NP (INTJ (UH Well)) (NP (DT that) (JJ great)))) (. .)))
[226],(ROOT (FRAG (PP (NP (UH Well)) (PP (NP (WDT what) (NN kind)) (IN of) (NP (NN cash)))) (. ?)))
[224],(ROOT (INTJ (UH Right) (. .)))
[227],(ROOT (S (NP (PRP I)) (VP (VBP 've) (VP (VBN forgotten) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBG going) (S (VP (TO to) (VP (VB do))))))))) (. .)))
[228],(ROOT (INTJ (UH Hm) (. .)))
[230],"(ROOT (INTJ (UH Yeah) (, ,)))"
[229],(ROOT (S (VP (VBD Was) (NP (PRP it) (NP (NP (CD five) (NNS dollars)) (NP (DT a) (NN call))))) (. ?)))
[231],(ROOT (NP (NP (CD five) (NNS dollars)) (NP (DT a) (NN call)) (. .)))
[233],(ROOT (SINV (FRAG (INTJ (UH Well))) (VP (ADVP (RB technically)) (VP (ADVP (PRP we)) (VP (VBP 're) (RB not) (VP (VBN supposed) (S (VP (TO to) (VP (VB talk) (PP (IN about) (NP (DT the) (NN phone) (NNS calls))) (SBAR (IN while) (S (NP (PRP we)) (VP (VBP 're) (PP (IN on)))))))))))) (NP (PRP them))))
[232],"(ROOT (SINV (FRAG (INTJ (UH Well))) (, ,) (VP (VBP hope)) (NP (NP (NP (PRP they)) (SBAR (S (VP (VBP follow) (ADVP (RB through)))))) (CC and) (NP (NN everything))) (. .)))"
[235],"(ROOT (FRAG (PP (UH Right)) (, ,)))"
[234],(ROOT (S (RB so) (NP (PRP I)) (VP (VBP guess) (S (NP (PRP we)) (ADJP (RBR better)) (S (VP (VB get) (PRT (RP off)))))) (. .)))
[236],"(ROOT (FRAG (PP (UH yeah)) (, ,)))"
[238],(ROOT (INTJ (UH Alright) (. .)))
[237],(ROOT (S (NP (PRP It)) (VP (VBD was) (ADJP (JJ good) (S (VP (VBG talking) (PP (IN to) (NP (PRP you))))))) (. .)))
