27602,"(0,)",Doing a fine job !,"[Doing/VBG, a/DT, fine/JJ, job/NN, !/.]",(ROOT (S (VP (VBG Doing) (NP (DT a) (JJ fine) (NN job))) (. !)))
27602,"(134, 135, 136, 137)",The ides- industrial tribunal in Chelsea was    the fight ended only when they were pulled apart  by the angry matron !,"[The/DT, ides-/JJ, industrial/JJ, tribunal/NN, in/IN, Chelsea/NNP, was/VBD, the/DT, fight/NN, ended/VBD, only/RB, when/WRB, they/PRP, were/VBD, pulled/VBN, apart/RB, by/IN, the/DT, angry/JJ, matron/NN, !/.]",(ROOT (S (NP (NP (DT The) (JJ ides-) (JJ industrial) (NN tribunal)) (PP (IN in) (NP (NNP Chelsea)))) (VP (VBD was) (NP (NP (DT the) (NN fight)) (SBAR (S (VP (VBD ended) (ADVP (RB only)) (SBAR (WHADVP (WRB when)) (S (NP (PRP they)) (VP (VBD were) (VP (VBN pulled) (ADVP (RB apart)) (PP (IN by) (NP (DT the) (JJ angry) (NN matron)))))))))))) (. !)))
27602,"(138, 139, 140, 141, 142, 143)","Rosemary , twenty eight , claimed  that Carssier grabbed a patient 's  organ  no  angry Rosemary , twenty eight , claimed that Carssier grabbed a patient 's orange juice  threw it over her and kicked her !","[Rosemary/NNP, ,/,, twenty/CD, eight/CD, ,/,, claimed/VBD, that/IN, Carssier/NNP, grabbed/VBD, a/DT, patient/NN, 's/POS, organ/NN, no/DT, angry/JJ, Rosemary/NNP, ,/,, twenty/CD, eight/CD, ,/,, claimed/VBD, that/IN, Carssier/NNP, grabbed/VBD, a/DT, patient/NN, 's/POS, orange/NN, juice/NN, threw/VBD, it/PRP, over/IN, her/PRP, and/CC, kicked/VBD, her/PRP$, !/.]","(ROOT (S (NP (NP (NNP Rosemary)) (, ,) (NP (CD twenty) (CD eight)) (, ,)) (VP (VBD claimed) (SBAR (IN that) (S (NP (NNP Carssier)) (VP (VBD grabbed) (NP (NP (NP (DT a) (NN patient) (POS 's)) (NN organ)) (SBAR (S (NP (NP (DT no) (JJ angry) (NNP Rosemary)) (, ,) (NP (CD twenty) (CD eight)) (, ,)) (VP (VBD claimed) (SBAR (IN that) (S (NP (NNP Carssier)) (VP (VBD grabbed) (SBAR (S (NP (NP (DT a) (NN patient) (POS 's)) (NN orange) (NN juice)) (VP (VP (VBD threw) (NP (PRP it)) (PP (IN over) (NP (PRP her)))) (CC and) (VP (VBD kicked) (NP (PRP$ her))))))))))))))))) (. !)))"
27602,"(144, 145)",But Carssier thirty two  insisted she only tried to defend herself after Rosemary repeatedly punched her !,"[But/CC, Carssier/NNP, thirty/CD, two/CD, insisted/VBD, she/PRP, only/RB, tried/VBD, to/TO, defend/VB, herself/PRP, after/IN, Rosemary/NNP, repeatedly/RB, punched/VBD, her/PRP$, !/.]",(ROOT (S (CC But) (NP (NP (NNP Carssier) (CD thirty)) (NP (CD two))) (VP (VBD insisted) (SBAR (S (NP (PRP she)) (ADVP (RB only)) (VP (VBD tried) (S (VP (TO to) (VP (VB defend) (NP (PRP herself)) (SBAR (IN after) (S (NP (NNP Rosemary)) (ADVP (RB repeatedly)) (VP (VBD punched) (NP (PRP$ her)))))))))))) (. !)))
27602,"(146, 147, 148)","Rosemary who had a caesarian operation just four months earlier , said  she did not touch Carssier She told the tribunal , just look at me !","[Rosemary/NNP, who/WP, had/VBD, a/DT, caesarian/NN, operation/NN, just/RB, four/CD, months/NNS, earlier/RBR, ,/,, said/VBD, she/PRP, did/VBD, not/RB, touch/VB, Carssier/NN, She/PRP, told/VBD, the/DT, tribunal/NN, ,/,, just/RB, look/VB, at/IN, me/PRP, !/.]","(ROOT (S (NP (NP (NNP Rosemary)) (SBAR (WHNP (WP who)) (S (VP (VBD had) (NP (NP (DT a) (NN caesarian) (NN operation)) (ADVP (NP (RB just) (CD four) (NNS months)) (RBR earlier))))))) (, ,) (VP (VBD said) (SBAR (S (NP (PRP she)) (VP (VBD did) (RB not) (VP (VP (VB touch) (NP (NP (NN Carssier)) (SBAR (S (NP (PRP She)) (VP (VBD told) (NP (DT the) (NN tribunal))))))) (, ,) (ADVP (RB just)) (VP (VB look) (PP (IN at) (NP (PRP me))))))))) (. !)))"
27602,"(149,)",If I had touched her it might have been a very different thing !,"[If/IN, I/PRP, had/VBD, touched/VBN, her/PRP$, it/PRP, might/MD, have/VB, been/VBN, a/DT, very/RB, different/JJ, thing/NN, !/.]",(ROOT (S (SBAR (IN If) (S (NP (PRP I)) (VP (VBD had) (VP (VBN touched) (NP (PRP$ her)))))) (NP (PRP it)) (VP (MD might) (VP (VB have) (VP (VBN been) (NP (DT a) (ADJP (RB very) (JJ different)) (NN thing))))) (. !)))
27602,"(150, 151, 152)","Simon >  , ex-manager of St Mary 's  Mary Abbots , said  the safety of patients was put at risk !","[Simon/NNP, >/JJR, ,/,, ex-manager/NN, of/IN, St/JJ, Mary/NNP, 's/POS, Mary/NNP, Abbots/NNP, ,/,, said/VBD, the/DT, safety/NN, of/IN, patients/NNS, was/VBD, put/VBN, at/IN, risk/NN, !/.]","(ROOT (S (NP (NP (NP (NNP Simon)) (JJR >)) (, ,) (NP (NP (NN ex-manager)) (PP (IN of) (NP (NP (JJ St) (NNP Mary) (POS 's)) (NNP Mary) (NNP Abbots)))) (, ,)) (VP (VBD said) (SBAR (S (NP (NP (DT the) (NN safety)) (PP (IN of) (NP (NNS patients)))) (VP (VBD was) (VP (VBN put) (PP (IN at) (NP (NN risk)))))))) (. !)))"
27602,"(153, 154)",Cassier of Notting Hill  so she 's a black-un !,"[Cassier/NN, of/IN, Notting/NNP, Hill/NNP, so/IN, she/PRP, 's/VBZ, a/DT, black-un/JJ, !/.]",(ROOT (NP (NP (NN Cassier)) (PP (IN of) (NP (NP (NNP Notting) (NNP Hill)) (SBAR (IN so) (S (NP (PRP she)) (VP (VBZ 's) (NP (DT a) (JJ black-un))))))) (. !)))
27602,"(155, 156)", Was sacked by Riverside Health Authorities  after disciplinary hearing .,"[Was/VBD, sacked/VBN, by/IN, Riverside/NN, Health/NN, Authorities/NNS, after/IN, disciplinary/JJ, hearing/NN, ./.]",(ROOT (S (VP (VBD Was) (VP (VBN sacked) (PP (IN by) (NP (NN Riverside) (NN Health) (NNS Authorities))) (PP (IN after) (NP (JJ disciplinary) (NN hearing))))) (. .)))
27602,"(157,)",She claims unfair dismissal   .,"[She/PRP, claims/VBZ, unfair/JJ, dismissal/NN, ./.]",(ROOT (S (NP (PRP She)) (VP (VBZ claims) (NP (JJ unfair) (NN dismissal))) (. .)))
27602,"(158,)",Cassier 's the white one !,"[Cassier/NNP, 's/POS, the/DT, white/JJ, one/CD, !/.]",(ROOT (NP (NP (NP (NNP Cassier) (POS 's)) (NP (DT the) (JJ white) (CD one))) (. !)))
27602,"(159,)",Oh yeah .,"[Oh/UH, yeah/UH, ./.]",(ROOT (S (INTJ (UH Oh)) (VP (UH yeah)) (. .)))
27602,"(160,)",From Notting Hill .,"[From/IN, Notting/NNP, Hill/NNP, ./.]",(ROOT (FRAG (PP (IN From) (NP (NNP Notting) (NNP Hill))) (. .)))
27602,"(161, 162)", She claims unfair dismissal  and the case continues   .,"[She/PRP, claims/VBZ, unfair/JJ, dismissal/NN, and/CC, the/DT, case/NN, continues/VBZ, ./.]",(ROOT (S (NP (PRP She)) (VP (VBZ claims) (SBAR (S (NP (NP (JJ unfair) (NN dismissal)) (CC and) (NP (DT the) (NN case))) (VP (VBZ continues))))) (. .)))
27602,"(163, 164)",So  Mm !,"[So/RB, Mm/NN, !/.]",(ROOT (FRAG (ADVP (RB So)) (NP (NN Mm)) (. !)))
27602,"(165, 166, 167)","Oh , Cilla Black  met Mickey Mouse yesterday  and the excited scouse laughed !","[Oh/UH, ,/,, Cilla/NNP, Black/NNP, met/VBD, Mickey/NNP, Mouse/NN, yesterday/NN, and/CC, the/DT, excited/JJ, scouse/NN, laughed/VBD, !/.]","(ROOT (S (INTJ (UH Oh)) (, ,) (NP (NNP Cilla) (NNP Black)) (VP (VBD met) (SBAR (S (NP (NP (NNP Mickey) (NN Mouse) (NN yesterday)) (CC and) (NP (DT the) (ADJP (JJ excited)) (NN scouse))) (VP (VBD laughed))))) (. !)))"
27602,"(168,)",Put on a pair of Mickey Mouse ears for the occasion .,"[Put/VB, on/RP, a/DT, pair/NN, of/IN, Mickey/NNP, Mouse/NN, ears/NNS, for/IN, the/DT, occasion/NN, ./.]",(ROOT (S (VP (VB Put) (PRT (RP on)) (NP (NP (DT a) (NN pair)) (PP (IN of) (NP (NP (NNP Mickey) (NN Mouse) (NNS ears)) (PP (IN for) (NP (DT the) (NN occasion))))))) (. .)))
27602,"(169, 170)",But it was easy to tell the stars apart  Mickey was the one who could open his mouth and smile without looking like Goofy   !,"[But/CC, it/PRP, was/VBD, easy/JJ, to/TO, tell/VB, the/DT, stars/NNS, apart/RB, Mickey/NNP, was/VBD, the/DT, one/NN, who/WP, could/MD, open/VB, his/PRP$, mouth/NN, and/CC, smile/NN, without/IN, looking/VBG, like/IN, Goofy/JJ, !/.]",(ROOT (S (S (CC But) (NP (PRP it)) (VP (VBD was) (ADJP (JJ easy) (S (VP (TO to) (VP (VB tell) (NP (DT the) (NNS stars)) (ADVP (RB apart)))))))) (NP (NNP Mickey)) (VP (VBD was) (NP (NP (DT the) (NN one)) (SBAR (WHNP (WP who)) (S (VP (MD could) (VP (VB open) (NP (PRP$ his) (NN mouth) (CC and) (NN smile)) (PP (IN without) (S (VP (VBG looking) (PP (IN like) (ADJP (JJ Goofy)))))))))))) (. !)))
27602,"(171,)",,[],X
27602,"(172, 173, 174, 175, 176, 177, 178)"," He got together with the T V presenter  when she opened a half size replica  of Sleeping Beauty 's castle at Battersea Park , in London  the castle , giving visitors  a preview of the Euro-Disney Centre  which opens near Paris  on April the twelfth .","[He/PRP, got/VBD, together/RB, with/IN, the/DT, T/NN, V/NN, presenter/NN, when/WRB, she/PRP, opened/VBD, a/DT, half/NN, size/NN, replica/NN, of/IN, Sleeping/VBG, Beauty/NN, 's/POS, castle/NN, at/IN, Battersea/NNP, Park/NNP, ,/,, in/IN, London/NNP, the/DT, castle/NN, ,/,, giving/VBG, visitors/NNS, a/DT, preview/NN, of/IN, the/DT, Euro-Disney/NNP, Centre/NNP, which/WDT, opens/VBZ, near/IN, Paris/NNP, on/IN, April/NNP, the/DT, twelfth/NNP, ./.]","(ROOT (S (NP (PRP He)) (VP (VBD got) (ADVP (RB together)) (PP (IN with) (NP (DT the) (NN T) (NN V) (NN presenter))) (SBAR (WHADVP (WRB when)) (S (NP (PRP she)) (VP (VBD opened) (NP (NP (DT a) (NN half) (NN size) (NN replica)) (PP (IN of) (S (VP (VBG Sleeping) (NP (NP (NN Beauty) (POS 's)) (NN castle)) (PP (IN at) (NP (NP (NNP Battersea) (NNP Park)) (, ,) (PP (IN in) (NP (NNP London) (DT the) (NN castle))) (, ,) (VP (VBG giving) (NP (NNS visitors)) (NP (NP (DT a) (NN preview)) (PP (IN of) (NP (DT the) (NNP Euro-Disney) (NNP Centre))))) (SBAR (WHNP (WDT which)) (S (VP (VBZ opens) (PP (IN near) (NP (NNP Paris))) (PP (IN on) (NP (NNP April) (DT the) (NNP twelfth)))))))))))))))) (. .)))"
27602,"(179,)",See they 're still saying April the twelfth .,"[See/VB, they/PRP, 're/VBP, still/RB, saying/VBG, April/NNP, the/DT, twelfth/NNP, ./.]",(ROOT (S (VP (VB See) (SBAR (S (NP (PRP they)) (VP (VBP 're) (ADVP (RB still)) (VP (VBG saying) (S (NP (NNP April)) (NP (DT the) (NNP twelfth)))))))) (. .)))
27602,"(180, 181)",Will stay at the park until Sunday  before moving on to Birmingham and Manchester  .,"[Will/MD, stay/VB, at/IN, the/DT, park/NN, until/IN, Sunday/NNP, before/IN, moving/VBG, on/IN, to/TO, Birmingham/NNP, and/CC, Manchester/NNP, ./.]",(ROOT (S (VP (MD Will) (VP (VB stay) (ADVP (IN at) (NP (DT the) (NN park)) (PP (IN until) (NP (NNP Sunday)))) (PP (IN before) (S (VP (VBG moving) (PP (IN on) (PP (TO to) (NP (NNP Birmingham) (CC and) (NNP Manchester))))))))) (. .)))
27602,"(182, 183)"," Oh yes , well I dare say   isn 't finished !","[Oh/UH, yes/UH, ,/,, well/RB, I/PRP, dare/VBP, say/VB, isn/NN, 't/PRP, finished/VBD, !/.]","(ROOT (S (INTJ (UH Oh) (UH yes)) (, ,) (ADVP (RB well)) (NP (PRP I)) (VP (VBP dare) (VP (VB say) (NP (NP (NN isn)) (SBAR (S (NP (PRP 't)) (VP (VBD finished))))))) (. !)))"
27602,"(184, 185)",It might be finished all but from painting and  you know ?,"[It/PRP, might/MD, be/VB, finished/VBN, all/DT, but/CC, from/IN, painting/NN, and/CC, you/PRP, know/VB, ?/.]",(ROOT (S (S (NP (PRP It)) (VP (MD might) (VP (VB be) (VP (VBN finished) (ADVP (DT all) (CC but)) (PP (IN from) (NP (NN painting))))))) (CC and) (S (NP (PRP you)) (VP (VB know))) (. ?)))
27602,"(186,)",Extra trimmings .,"[Extra/JJ, trimmings/NNS, ./.]",(ROOT (FRAG (NP (JJ Extra) (NNS trimmings)) (. .)))
27602,"(187,)","I mean , they 're working there forever and a day !","[I/PRP, mean/VBP, ,/,, they/PRP, 're/VBP, working/VBG, there/RB, forever/RB, and/CC, a/DT, day/NN, !/.]","(ROOT (S (S (NP (PRP I)) (VP (VBP mean))) (, ,) (NP (PRP they)) (VP (VBP 're) (VP (VBG working) (ADVP (RB there)) (ADVP (ADVP (RB forever)) (CC and) (NP (DT a) (NN day))))) (. !)))"
27602,"(188,)", Fergies twenty million kiss-off .,"[Fergies/NNS, twenty/CD, million/CD, kiss-off/NN, ./.]",(ROOT (NP (NP (NNS Fergies)) (NP (NP (QP (CD twenty) (CD million))) (NP (NN kiss-off))) (. .)))
27602,"(189, 190)",The Duchess of York  will be ordered to     .,"[The/DT, Duchess/NN, of/IN, York/NNP, will/MD, be/VB, ordered/VBN, to/TO, ./.]",(ROOT (S (NP (NP (DT The) (NN Duchess)) (PP (IN of) (NP (NNP York)))) (VP (MD will) (VP (VB be) (VP (VBN ordered) (S (VP (TO to)))))) (. .)))
27602,"(191,)","It was I , it was in the book , Fergie and   .","[It/PRP, was/VBD, I/PRP, ,/,, it/PRP, was/VBD, in/IN, the/DT, book/NN, ,/,, Fergie/NNP, and/CC, ./.]","(ROOT (S (S (NP (PRP It)) (VP (VBD was) (NP (PRP I)))) (, ,) (NP (PRP it)) (VP (VBD was) (PP (IN in) (NP (NP (DT the) (NN book)) (, ,) (NP (NNP Fergie)))) (ADVP (CC and))) (. .)))"
27602,"(192,)",She can 't do it !,"[She/PRP, can/MD, 't/PRP, do/VB, it/PRP, !/.]",(ROOT (S (NP (PRP She)) (VP (MD can) (NP (PRP 't)) (S (VP (VB do) (NP (PRP it))))) (. !)))
27602,"(193, 194)",She can 't do it !,"[She/PRP, can/MD, 't/PRP, do/VB, it/PRP, !/.]",(ROOT (S (NP (PRP She)) (VP (MD can) (NP (PRP 't)) (S (VP (VB do) (NP (PRP it))))) (. !)))
27602,"(195, 196)",But if she opens it  gonna take her to the cleaners !,"[But/CC, if/IN, she/PRP, opens/VBZ, it/PRP, gonna/NN, take/VB, her/PRP, to/TO, the/DT, cleaners/NNS, !/.]",(ROOT (S (CC But) (SBAR (IN if) (S (NP (PRP she)) (VP (VBZ opens) (S (NP (PRP it)) (NP (NN gonna)))))) (VP (VB take) (NP (PRP her)) (PP (TO to) (NP (DT the) (NNS cleaners)))) (. !)))
27602,"(197, 198, 199, 200, 201, 202, 203, 204)","She 'll get the house if    The Sunnin- Sunninghill  the five million house , built  for the couple  at the Queen 's expense  will remain Fergie 's home for the  foreseeable future .","[She/PRP, 'll/MD, get/VB, the/DT, house/NNP, if/IN, The/DT, Sunnin-/NN, Sunninghill/VBD, the/DT, five/CD, million/CD, house/NNP, ,/,, built/VBN, for/IN, the/DT, couple/NN, at/IN, the/DT, Queen/NN, 's/POS, expense/NN, will/MD, remain/VB, Fergie/NNP, 's/POS, home/NN, for/IN, the/DT, foreseeable/JJ, future/NN, ./.]","(ROOT (S (NP (PRP She)) (VP (MD 'll) (VP (VB get) (NP (DT the) (NNP house)) (SBAR (IN if) (S (NP (DT The) (NN Sunnin-)) (VP (VBD Sunninghill) (NP (NP (DT the) (ADJP (QP (CD five) (CD million))) (NNP house)) (, ,) (VP (VBN built) (SBAR (IN for) (S (NP (NP (DT the) (NN couple)) (PP (IN at) (NP (NP (DT the) (NN Queen) (POS 's)) (NN expense)))) (VP (MD will) (VP (VB remain) (NP (NP (NP (NNP Fergie) (POS 's)) (NN home)) (PP (IN for) (NP (DT the) (JJ foreseeable) (NN future))))))))))))))) (. .)))"
27602,"(205, 206, 207, 208, 209)","The Queen who gave it to Andy and Fergie as a wedding present  has made it clear to her advisors  that the Duchess should not be forced to leave , as long as the- she adheres to her agreement  not to talk about the marriage break up   .","[The/DT, Queen/NN, who/WP, gave/VBD, it/PRP, to/TO, Andy/NNP, and/CC, Fergie/NNP, as/IN, a/DT, wedding/NN, present/JJ, has/VBZ, made/VBN, it/PRP, clear/JJ, to/TO, her/PRP$, advisors/NNP, that/IN, the/DT, Duchess/NN, should/MD, not/RB, be/VB, forced/VBN, to/TO, leave/VB, ,/,, as/RB, long/RB, as/IN, the-/NN, she/PRP, adheres/VBZ, to/TO, her/PRP$, agreement/NN, not/RB, to/TO, talk/VB, about/IN, the/DT, marriage/NN, break/VB, up/RP, ./.]","(ROOT (S (NP (NP (DT The) (NN Queen)) (SBAR (WHNP (WP who)) (S (VP (VBD gave) (NP (PRP it)) (PP (TO to) (NP (NNP Andy) (CC and) (NNP Fergie))) (PP (IN as) (NP (DT a) (NN wedding) (JJ present))))))) (VP (VBZ has) (VP (VBN made) (S (NP (PRP it)) (ADJP (JJ clear) (PP (TO to) (NP (PRP$ her) (NNP advisors))))) (SBAR (IN that) (S (NP (DT the) (NN Duchess)) (VP (MD should) (VP (RB not) (VP (VB be) (VP (VBN forced) (S (VP (TO to) (VP (VB leave)))))) (, ,) (ADVP (RB as) (RB long) (PP (IN as) (NP (NP (NN the-)) (SBAR (S (NP (PRP she)) (VP (VBZ adheres) (PP (TO to) (NP (PRP$ her) (NN agreement) (S (VP (RB not) (TO to) (VP (VB talk) (PP (IN about) (NP (DT the) (NN marriage)))))))))))))) (VP (VB break) (PRT (RP up))))))))) (. .)))"
27602,"(210,)","But , a broke up 's a broke up , innit ?","[But/CC, ,/,, a/DT, broke/VBD, up/RP, 's/POS, a/DT, broke/VBD, up/RB, ,/,, innit/NN, ?/.]","(ROOT (S (CC But) (PRN (, ,) (S (NP (DT a)) (VP (VBD broke) (PRT (RP up)) (S (NP (POS 's)))))) (NP (DT a)) (VP (VBD broke) (ADVP (RB up)) (, ,) (S (NP (NN innit)))) (. ?)))"
27602,"(211,)",Well she 's been talking hasn 't she ?,"[Well/RB, she/PRP, 's/VBZ, been/VBN, talking/VBG, hasn/NN, 't/PRP, she/PRP, ?/.]",(ROOT (S (ADVP (RB Well)) (NP (PRP she)) (VP (VBZ 's) (VP (VBN been) (VP (VBG talking) (S (NP (NP (NN hasn)) (NP (PRP 't))) (NP (PRP she)))))) (. ?)))
27602,"(212, 213)", The decision means the children will remain physically close to the queen  and Princess Beatrice will be able to remain at the same school .,"[The/DT, decision/NN, means/VBZ, the/DT, children/NNS, will/MD, remain/VB, physically/RB, close/JJ, to/TO, the/DT, queen/NN, and/CC, Princess/NNP, Beatrice/NNP, will/MD, be/VB, able/JJ, to/TO, remain/VB, at/IN, the/DT, same/JJ, school/NN, ./.]",(ROOT (S (S (NP (DT The) (NN decision)) (VP (VBZ means) (SBAR (S (NP (DT the) (NNS children)) (VP (MD will) (VP (VB remain) (ADJP (RB physically) (JJ close) (PP (TO to) (NP (DT the) (NN queen)))))))))) (CC and) (S (NP (NNP Princess) (NNP Beatrice)) (VP (MD will) (VP (VB be) (ADJP (JJ able) (S (VP (TO to) (VP (VB remain) (PP (IN at) (NP (DT the) (JJ same) (NN school)))))))))) (. .)))
27602,"(214, 215)",The house is not regarded as a ac- architectural masterpiece !,"[The/DT, house/NNP, is/VBZ, not/RB, regarded/VBN, as/IN, a/DT, ac-/JJ, architectural/JJ, masterpiece/NN, !/.]",(ROOT (S (NP (DT The) (NNP house)) (VP (VBZ is) (RB not) (VP (VBN regarded) (PP (IN as) (NP (DT a) (JJ ac-) (JJ architectural) (NN masterpiece))))) (. !)))
27602,"(216, 217, 218)","It is nicknamed Southyork  because of it 's resemblance to R J Ewing 's ranch , Southfork  from the soap opera , Dallas !","[It/PRP, is/VBZ, nicknamed/VBN, Southyork/NN, because/IN, of/IN, it/PRP, 's/VBZ, resemblance/NN, to/TO, R/NN, J/NN, Ewing/NNP, 's/POS, ranch/NN, ,/,, Southfork/NNP, from/IN, the/DT, soap/NN, opera/NN, ,/,, Dallas/NNP, !/.]","(ROOT (S (NP (PRP It)) (VP (VBZ is) (VP (VBN nicknamed) (NP (NN Southyork)) (SBAR (IN because) (IN of) (S (NP (PRP it)) (VP (VBZ 's) (NP (NP (NN resemblance)) (PP (TO to) (NP (NP (NP (NN R) (NN J)) (NP (NP (NNP Ewing) (POS 's)) (NN ranch))) (, ,) (NP (NP (NNP Southfork)) (PP (IN from) (NP (NP (DT the) (NN soap) (NN opera)) (, ,) (NP (NNP Dallas))))))))))))) (. !)))"
27602,"(219, 220, 221)",The house is like a fortress behind eight  foot walls  and set in four acre grounds .,"[The/DT, house/NNP, is/VBZ, like/IN, a/DT, fortress/NN, behind/IN, eight/CD, foot/NN, walls/NNS, and/CC, set/VBN, in/IN, four/CD, acre/NN, grounds/NNS, ./.]",(ROOT (S (NP (DT The) (NNP house)) (VP (VBZ is) (UCP (PP (IN like) (NP (NP (DT a) (NN fortress)) (PP (IN behind) (NP (CD eight) (NN foot) (NNS walls))))) (CC and) (VP (VBN set) (PP (IN in) (NP (CD four) (NN acre) (NNS grounds)))))) (. .)))
27602,"(222, 223)",Various critics  have likened it to a Tesco 's superstores !,"[Various/JJ, critics/NNS, have/VBP, likened/VBN, it/PRP, to/TO, a/DT, Tesco/NNP, 's/POS, superstores/NNS, !/.]",(ROOT (S (NP (JJ Various) (NNS critics)) (VP (VBP have) (VP (VBN likened) (NP (PRP it)) (PP (TO to) (NP (NP (DT a) (NNP Tesco) (POS 's)) (NNS superstores))))) (. !)))
27602,"(224, 225)",The little chef  and a glorified council house !,"[The/DT, little/JJ, chef/NN, and/CC, a/DT, glorified/JJ, council/NNP, house/NNP, !/.]",(ROOT (NP (NP (NP (DT The) (JJ little) (NN chef)) (CC and) (NP (DT a) (JJ glorified) (NNP council) (NNP house))) (. !)))
27602,"(226, 227, 228, 229, 230, 231)","It has  pseudo-Tudor beams  no expense spared furnishings , including a dome glass roof  in the entrance hall  and vast main function room with a marble fireplace  and a galleried landing   .","[It/PRP, has/VBZ, pseudo-Tudor/JJ, beams/NNS, no/DT, expense/NN, spared/VBD, furnishings/NNS, ,/,, including/VBG, a/DT, dome/NN, glass/NN, roof/NN, in/IN, the/DT, entrance/NN, hall/NN, and/CC, vast/JJ, main/JJ, function/NN, room/NN, with/IN, a/DT, marble/NN, fireplace/NN, and/CC, a/DT, galleried/JJ, landing/NN, ./.]","(ROOT (S (NP (PRP It)) (VP (VBZ has) (NP (NP (JJ pseudo-Tudor) (NNS beams)) (SBAR (S (NP (DT no) (NN expense)) (VP (VBD spared) (NP (NP (NNS furnishings)) (, ,) (PP (VBG including) (NP (NP (NP (DT a) (NN dome) (NN glass) (NN roof)) (PP (IN in) (NP (DT the) (NN entrance) (NN hall)))) (CC and) (NP (NP (JJ vast) (JJ main) (NN function) (NN room)) (PP (IN with) (NP (NP (DT a) (NN marble) (NN fireplace)) (CC and) (NP (DT a) (JJ galleried) (NN landing))))))))))))) (. .)))"
27602,"(232,)","Musicians gallery , innit ?","[Musicians/NNS, gallery/NN, ,/,, innit/NN, ?/.]","(ROOT (NP (NP (NNS Musicians) (NN gallery)) (, ,) (NP (NN innit)) (. ?)))"
27602,"(233, 234, 235, 236)", The house has twenty five rooms including  special quarters for the Queen  and the Duke of Edinburgh  and Charles and Diana .,"[The/DT, house/NNP, has/VBZ, twenty/CD, five/CD, rooms/NNS, including/VBG, special/JJ, quarters/NNS, for/IN, the/DT, Queen/NN, and/CC, the/DT, Duke/NNP, of/IN, Edinburgh/NNP, and/CC, Charles/NNP, and/CC, Diana/NNP, ./.]",(ROOT (S (NP (DT The) (NNP house)) (VP (VBZ has) (NP (NP (CD twenty) (CD five) (NNS rooms)) (PP (VBG including) (NP (NP (NP (JJ special) (NNS quarters)) (PP (IN for) (NP (DT the) (NN Queen)))) (CC and) (NP (NP (DT the) (NNP Duke)) (PP (IN of) (NP (NP (NNP Edinburgh)) (CC and) (NP (NNP Charles) (CC and) (NNP Diana))))))))) (. .)))
27602,"(237, 238, 239)",It is multa- and  it is mortar and bullet proof .,"[It/PRP, is/VBZ, multa-/JJ, and/CC, it/PRP, is/VBZ, mortar/JJ, and/CC, bullet/NN, proof/NN, ./.]",(ROOT (S (S (NP (PRP It)) (VP (VBZ is) (ADJP (JJ multa-)))) (CC and) (S (NP (PRP it)) (VP (VBZ is) (NP (JJ mortar) (CC and) (NN bullet) (NN proof)))) (. .)))
27602,"(240, 241)",Outside is a twenty five foot  swimming pool and landscaped gardens   .,"[Outside/JJ, is/VBZ, a/DT, twenty/CD, five/CD, foot/NN, swimming/NN, pool/NN, and/CC, landscaped/JJ, gardens/NNS, ./.]",(ROOT (S (NP (JJ Outside)) (VP (VBZ is) (NP (NP (DT a) (ADJP (CD twenty) (CD five)) (NN foot) (NN swimming) (NN pool)) (CC and) (NP (JJ landscaped) (NNS gardens)))) (. .)))
27602,"(242,)",I don 't think Fergie would want to stay there .,"[I/PRP, don/VBP, 't/PRP, think/VB, Fergie/NNP, would/MD, want/VB, to/TO, stay/VB, there/RB, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP don) (S (NP (PRP 't)) (VP (VB think) (SBAR (S (NP (NNP Fergie)) (VP (MD would) (VP (VB want) (S (VP (TO to) (VP (VB stay) (ADVP (RB there)))))))))))) (. .)))
27602,"(243, 244)",It is like er  it is like,"[It/PRP, is/VBZ, like/IN, er/NN, it/PRP, is/VBZ, like/IN]",(ROOT (S (NP (PRP It)) (VP (VBZ is) (PP (IN like) (NP (NP (NN er)) (SBAR (S (NP (PRP it)) (VP (VBZ is) (PP (IN like))))))))))
27602,"(245,)",She 'll leave the country I think .,"[She/PRP, 'll/MD, leave/VB, the/DT, country/NN, I/PRP, think/VBP, ./.]",(ROOT (S (NP (PRP She)) (VP (MD 'll) (VP (VB leave) (NP (NP (DT the) (NN country)) (SBAR (S (NP (PRP I)) (VP (VBP think))))))) (. .)))
27602,"(246,)",It is like Tesco 's isn 't it ?,"[It/PRP, is/VBZ, like/IN, Tesco/NNP, 's/POS, isn/NNP, 't/PRP, it/PRP, ?/.]",(ROOT (S (NP (PRP It)) (VP (VBZ is) (PP (IN like) (NP (NP (NP (NNP Tesco) (POS 's)) (NNP isn)) (NP (NP (PRP 't)) (NP (PRP it)))))) (. ?)))
27602,"(247,)",Mm .,"[Mm/NN, ./.]",(ROOT (NP (NN Mm) (. .)))
27602,"(248,)","Oh yes , she 'll go probably , I should imagine .","[Oh/UH, yes/UH, ,/,, she/PRP, 'll/MD, go/VB, probably/RB, ,/,, I/PRP, should/MD, imagine/VB, ./.]","(ROOT (S (S (INTJ (UH Oh) (UH yes)) (, ,) (NP (PRP she)) (VP (MD 'll) (VP (VB go) (ADVP (RB probably))))) (, ,) (NP (PRP I)) (VP (MD should) (VP (VB imagine))) (. .)))"
